Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-4.340561534502064833e-01,1.347413561667131499e-01,-5.722763074344084933e-01,3.685903261093260302e-02
2.001200000000000045e+01,-4.266176444450223704e-01,1.468761568111307814e-01,-5.757411206386042757e-01,4.359988650714519132e-02
2.002400000000000091e+01,-4.188797251236641705e-01,1.587642228349637752e-01,-5.790452453493013518e-01,5.042588786322613897e-02
2.003600000000000136e+01,-4.108504907193097355e-01,1.703979683740693973e-01,-5.821870220004337071e-01,5.733239073567083371e-02
2.004799999999999827e+01,-4.025381840208450135e-01,1.817701320448781577e-01,-5.851649496565249908e-01,6.431475830189949117e-02
2.005999999999999872e+01,-3.939511787638077522e-01,1.928737756160122663e-01,-5.879776816609550982e-01,7.136836947808355980e-02
2.007199999999999918e+01,-3.850979634740530622e-01,2.037022817270283670e-01,-5.906240209825436294e-01,7.848862513635587734e-02
2.008399999999999963e+01,-3.759871258154081075e-01,2.142493507001264619e-01,-5.931029152906435176e-01,8.567095391101944846e-02
2.009600000000000009e+01,-3.666273374884159164e-01,2.245089964925999493e-01,-5.954134517886034983e-01,9.291081758550917558e-02
2.010800000000000054e+01,-3.570273397229820622e-01,2.344755418394952606e-01,-5.975548518351001537e-01,1.002037160540007465e-01
2.012000000000000099e+01,-3.471959294035532606e-01,2.441436126371860083e-01,-5.995264653822245382e-01,1.075451918535258039e-01
2.013200000000000145e+01,-3.371419458613539311e-01,2.535081316194566226e-01,-6.013277652585370392e-01,1.149308342643097086e-01
2.014399999999999835e+01,-3.268742583641982558e-01,2.625643113782230587e-01,-6.029583413244734569e-01,1.223562829777443406e-01
2.015599999999999881e+01,-3.164017543305176483e-01,2.713076467812504111e-01,-6.044178945265834546e-01,1.298172313329991057e-01
2.016799999999999926e+01,-3.057333282906070093e-01,2.797339068391023198e-01,-6.057062308760801095e-01,1.373094291246478860e-01
2.017999999999999972e+01,-2.948778716144767609e-01,2.878391260732910406e-01,-6.068232553761271353e-01,1.448286849850383418e-01
2.019200000000000017e+01,-2.838442630224916052e-01,2.956195954369026380e-01,-6.077689659211878981e-01,1.523708683461614255e-01
2.020400000000000063e+01,-2.726413598918374093e-01,3.030718528382269628e-01,-6.085434471906007170e-01,1.599319109868153066e-01
2.021600000000000108e+01,-2.612779903690068961e-01,3.101926733168936523e-01,-6.091468645574119600e-01,1.675078081716563083e-01
2.022800000000000153e+01,-2.497629462958999569e-01,3.169790589208623666e-01,-6.095794580323021794e-01,1.750946193893982983e-01
2.023999999999999844e+01,-2.381049769547654849e-01,3.234282283313225648e-01,-6.098415362613056612e-01,1.826884686979803607e-01
2.025199999999999889e+01,-2.263127836351009614e-01,3.295376062811780637e-01,-6.099334705948785684e-01,1.902855446849076870e-01
2.026399999999999935e+01,-2.143950150238384811e-01,3.353048128112774418e-01,-6.098556892447544175e-01,1.978821000512099859e-01
2.027599999999999980e+01,-2.023602634184657190e-01,3.407276524071147228e-01,-6.096086715439816839e-01,2.054744508276679649e-01
2.028800000000000026e+01,-1.902170617615183412e-01,3.458041030571127328e-01,-6.091929423245207031e-01,2.130589752318902963e-01
