Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,1.867056784851175710e-01,3.474947497744780844e-01,-5.717046401010666967e-01,3.767660835237350847e-01
2.001200000000000045e+01,1.980494637998325425e-01,3.437407646073353251e-01,-5.672318047839151056e-01,3.826229730318450040e-01
2.002400000000000091e+01,2.092905216752486142e-01,3.396916850650591457e-01,-5.626477670911586015e-01,3.883858625076034299e-01
2.003600000000000136e+01,2.204227946154092288e-01,3.353493680499516905e-01,-5.579540788954187036e-01,3.940528304694942419e-01
2.004799999999999827e+01,2.314402523200075612e-01,3.307157108254278888e-01,-5.531522881378471146e-01,3.996219638510808969e-01
2.005999999999999872e+01,2.423368862984505434e-01,3.257926492775519156e-01,-5.482439391518582061e-01,4.050913550445292000e-01
2.007199999999999918e+01,2.531067042942065082e-01,3.205821565530997397e-01,-5.432305731641553503e-01,4.104590989222728914e-01
2.008399999999999963e+01,2.637437245300752742e-01,3.150862420852155732e-01,-5.381137289762591980e-01,4.157232898408383392e-01
2.009600000000000009e+01,2.742419697845157600e-01,3.093069510180594950e-01,-5.328949438297967411e-01,4.208820186308824818e-01
2.010800000000000054e+01,2.845954613093902852e-01,3.032463640426486529e-01,-5.275757544595079951e-01,4.259333695774039641e-01
2.012000000000000099e+01,2.947982125996487235e-01,2.969065976561484077e-01,-5.221576983378964920e-01,4.308754173943576959e-01
2.013200000000000145e+01,3.048442230252063068e-01,2.902898048579379275e-01,-5.166423151161063654e-01,4.357062241979662298e-01
2.014399999999999835e+01,3.147274713358901854e-01,2.833981762964054574e-01,-5.110311482659706250e-01,4.404238364830060370e-01
2.015599999999999881e+01,3.244419090503293801e-01,2.762339418810640379e-01,-5.053257469284861969e-01,4.450262821069349006e-01
2.016799999999999926e+01,3.339814537401022965e-01,2.687993728756654654e-01,-4.995276679746077919e-01,4.495115672866092371e-01
2.017999999999999972e+01,3.433399822210740360e-01,2.610967844889263145e-01,-4.936384782845431030e-01,4.538776736129907508e-01
2.019200000000000017e+01,3.525113236641305714e-01,2.531285389804142083e-01,-4.876597572525963042e-01,4.581225550893704979e-01
2.020400000000000063e+01,3.614892526387836758e-01,2.448970493004325732e-01,-4.815930995245312207e-01,4.622441351993130665e-01
2.021600000000000108e+01,3.702674821033103414e-01,2.364047832838269692e-01,-4.754401179757244411e-01,4.662403040109160401e-01
2.022800000000000153e+01,3.788396563567902331e-01,2.276542684189052923e-01,-4.692024469381699259e-01,4.701089153246071350e-01
2.023999999999999844e+01,3.871993439691377437e-01,2.186480972141486290e-01,-4.628817456857406420e-01,4.738477838724817759e-01
2.025199999999999889e+01,3.953400307068457020e-01,2.093889331865140258e-01,-4.564797021869588800e-01,4.774546825778639980e-01
2.026399999999999935e+01,4.032551124736670767e-01,1.998795174970283139e-01,-4.499980371357903408e-01,4.809273398846529712e-01
2.027599999999999980e+01,4.109378882872681271e-01,1.901226762601982145e-01,-4.434385082709216830e-01,4.842634371671858950e-01
2.028800000000000026e+01,4.183815533151862831e-01,1.801213285561963362e-01,-4.368029149953408519e-01,4.874606062321548139e-01
2.030000000000000071e+01,4.255791919952442437e-01,1.698784951755254458e-01,-4.300931033078251864e-01,4.905164269255530840e-01
2.031200000000000117e+01,4.325237712687252101e-01,1.593973081281431503e-01,-4.233109710590854391e-01,4.934284248590466437e-01
2.032400000000000162e+01,4.392081339572271870e-01,1.486810209501320812e-01,-4.164584735457906306e-01,4.961940692713077139e-01
2.033599999999999852e+01,4.456249923175203964e-01,1.377330198430139485e-01,-4.095376294557969699e-01,4.988107710420090490e-01
2.034799999999999898e+01,4.517669218121177499e-01,1.265568356821978879e-01,-4.025505271791244288e-01,5.012758808775267250e-01
2.035999999999999943e+01,4.576263551377364180e-01,1.151561569326736839e-01,-3.954993314989586062e-01,5.035866876897348021e-01
2.037199999999999989e+01,4.631955765578326667e-01,1.035348435115345245e-01,-3.883862906777826307e-01,5.057404171912770474e-01
2.038400000000000034e+01,4.684667165904016772e-01,9.169694163825162225e-02,-3.812137439537951478e-01,5.077342307331381699e-01
2.039600000000000080e+01,4.734317471080575213e-01,7.964669971513782532e-02,-3.739841294631724433e-01,5.095652244129824648e-01
2.040800000000000125e+01,4.780824769126637563e-01,6.738858528113032820e-02,-3.666999926036302315e-01,5.112304284855549996e-01
2.042000000000000171e+01,4.824105478538117664e-01,5.492730308328144101e-02,-3.593639948547433516e-01,5.127268071094210899e-01
2.043199999999999861e+01,4.864074315674343230e-01,4.226781431101713643e-02,-3.519789230703839755e-01,5.140512584679233221e-01
2.044399999999999906e+01,4.900644269186171242e-01,2.941535703793365930e-02,-3.445476992580138731e-01,5.152006153055155302e-01
2.045599999999999952e+01,4.933726582408852201e-01,1.637546791681096861e-02,-3.370733908591317385e-01,5.161716459249026112e-01
2.046799999999999997e+01,4.963230744742405665e-01,3.154005172197845482e-03,-3.295592215441435768e-01,5.169610556943604607e-01
2.048000000000000043e+01,4.989064493131448730e-01,-1.024282706575504673e-02,-3.220085825337395402e-01,5.175654891193472995e-01
2.049200000000000088e+01,5.011133824875371179e-01,-2.380845304428412870e-02,-3.144250444573221670e-01,5.179815325373076096e-01
