Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-5.292561370161116274e-01,-9.644974009794675396e-02,-4.751232487714739383e-01,-4.863756066167948533e-02
2.001200000000000045e+01,-5.278154678204912686e-01,-8.158278710952303336e-02,-4.808203836768072392e-01,-4.419571864580718740e-02
2.002400000000000091e+01,-5.259930188701925635e-01,-6.680290188912255123e-02,-4.864130890021385878e-01,-3.960765482184750580e-02
2.003600000000000136e+01,-5.237924824209359009e-01,-5.212085592666091532e-02,-4.918976146398246208e-01,-3.487666618514937561e-02
2.004799999999999827e+01,-5.212178755813247077e-01,-3.754722139063711855e-02,-4.972703461303872863e-01,-3.000614242005469542e-02
2.005999999999999872e+01,-5.182735273546277277e-01,-2.309236058700628313e-02,-5.025278064961847813e-01,-2.499955876990023196e-02
2.007199999999999918e+01,-5.149640653221018161e-01,-8.766416301232555358e-03,-5.076666576518857887e-01,-1.986046891763521005e-02
2.008399999999999963e+01,-5.112944020280963953e-01,5.420696967756558071e-03,-5.126837013985587888e-01,-1.459249790286500613e-02
2.009600000000000009e+01,-5.072697211266801176e-01,1.945930087701082736e-02,-5.175758800097289836e-01,-9.199335100236709015e-03
2.010800000000000054e+01,-5.028954633486514281e-01,3.333996021180367364e-02,-5.223402764192227599e-01,-3.684727283010168306e-03
2.012000000000000099e+01,-4.981773123466801123e-01,4.705348896392613084e-02,-5.269741140219820208e-01,1.947528205458265872e-03
2.013200000000000145e+01,-4.931211804749352501e-01,6.059095552292781406e-02,-5.314747561002264309e-01,7.693590150783010360e-03
2.014399999999999835e+01,-4.877331945579701511e-01,7.394368699066965200e-02,-5.358397048884537828e-01,1.354958001688081302e-02
2.015599999999999881e+01,-4.820196817017608493e-01,8.710327263281573973e-02,-5.400666002917445807e-01,1.951158832658751383e-02
2.016799999999999926e+01,-4.759871551978882565e-01,1.000615664838177266e-01,-5.441532182726557254e-01,2.557568085586763365e-02
2.017999999999999972e+01,-4.696423005695843367e-01,1.128106891248587401e-01,-5.480974689227461338e-01,3.173790462533358087e-02
2.019200000000000017e+01,-4.629919618061862363e-01,1.253430286566080132e-01,-5.518973942353524453e-01,3.799429367408348884e-02
2.020400000000000063e+01,-4.560431278300856039e-01,1.376512408910045004e-01,-5.555511655967072526e-01,4.434087460225780153e-02
2.021600000000000108e+01,-4.488029192378245602e-01,1.497282487882842239e-01,-5.590570810128744350e-01,5.077367187004001164e-02
2.022800000000000153e+01,-4.412785753544571365e-01,1.615672411672646192e-01,-5.624135620902124266e-01,5.728871284214854392e-02
2.023999999999999844e+01,-4.334774416377445982e-01,1.731616707184271964e-01,-5.656191507872294633e-01,6.388203256814993514e-02
2.025199999999999889e+01,-4.254069574661719089e-01,1.845052513506722502e-01,-5.686725059557407036e-01,7.054967829018528314e-02
2.026399999999999935e+01,-4.170746443422674865e-01,1.955919549036150840e-01,-5.715723996891820535e-01,7.728771367086002819e-02
2.027599999999999980e+01,-4.084880945401050956e-01,2.064160072582673644e-01,-5.743177134958231678e-01,8.409222273526245628e-02
2.028800000000000026e+01,-3.996549602234784615e-01,2.169718838794609250e-01,-5.769074343143897332e-01,9.095931352209603304e-02
2.030000000000000071e+01,-3.905829430587735573e-01,2.272543048238819807e-01,-5.793406503893274717e-01,9.788512143997082915e-02
2.031200000000000117e+01,-3.812797843442736756e-01,2.372582292478077615e-01,-5.816165470226067891e-01,1.048658123258416619e-01
2.032400000000000162e+01,-3.717532556753854189e-01,2.469788494487149266e-01,-5.837344022185447789e-01,1.118975852034600343e-01
2.033599999999999852e+01,-3.620111501631763651e-01,2.564115844748411366e-01,-5.856935822376851952e-01,1.189766747405099495e-01
2.034799999999999898e+01,-3.520612742215878943e-01,2.655520733365641095e-01,-5.874935370752887298e-01,1.260993534038364339e-01
2.035999999999999943e+01,-3.419114399368906043e-01,2.743961678530463244e-01,-5.891337958794448104e-01,1.332619333127766925e-01
2.037199999999999989e+01,-3.315694580311224215e-01,2.829399251672080617e-01,-5.906139623232981029e-01,1.404607677912415031e-01
2.038400000000000034e+01,-3.210431314297797489e-01,2.911795999614212871e-01,-5.919337099453008122e-01,1.476922526196009500e-01
2.039600000000000080e+01,-3.103402494425446245e-01,2.991116364057092580e-01,-5.930927774708315559e-01,1.549528269878731046e-01
2.040800000000000125e+01,-2.994685825645914123e-01,3.067326598695009343e-01,-5.940909641279640274e-01,1.622389741520126605e-01
2.042000000000000171e+01,-2.884358779049195909e-01,3.140394684272025394e-01,-5.949281249695806961e-01,1.695472217953391536e-01
