Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-3.091377955871867367e-01,-5.677499040961702104e-01,-2.059415225869066501e-01,-1.903795843419760214e-02
2.001200000000000045e+01,-3.213054712178667338e-01,-5.567353967913076795e-01,-2.122858711791633379e-01,-2.156751236186935788e-02
2.002400000000000091e+01,-3.331745827748410216e-01,-5.453044132720412662e-01,-2.187543986099927673e-01,-2.388915296940881047e-02
2.003600000000000136e+01,-3.447264313421801174e-01,-5.334643320467454819e-01,-2.253404001074499341e-01,-2.599720232487024232e-02
2.004799999999999827e+01,-3.559424223431541523e-01,-5.212234632508024879e-01,-2.320369085137730381e-01,-2.788620449497405257e-02
2.005999999999999872e+01,-3.668041164718108260e-01,-5.085910544021681190e-01,-2.388367026354192291e-01,-2.955093768862268599e-02
2.007199999999999918e+01,-3.772932815357002423e-01,-4.955772929735783872e-01,-2.457323161953201274e-01,-3.098642596905847382e-02
2.008399999999999963e+01,-3.873919449765558243e-01,-4.821933056820216779e-01,-2.527160473564332710e-01,-3.218795049803756941e-02
2.009600000000000009e+01,-3.970824468225241377e-01,-4.684511544157614060e-01,-2.597799687824832171e-01,-3.315106027800004268e-02
2.010800000000000054e+01,-4.063474928187628676e-01,-4.543638287411692067e-01,-2.669159381994006264e-01,-3.387158236091396962e-02
2.012000000000000099e+01,-4.151702074735288406e-01,-4.399452349535251661e-01,-2.741156094182667369e-01,-3.434563149565932061e-02
2.013200000000000145e+01,-4.235341867539605953e-01,-4.252101816605201590e-01,-2.813704437785446433e-01,-3.456961918900429420e-02
2.014399999999999835e+01,-4.314235501630231950e-01,-4.101743619097170668e-01,-2.886717219683330726e-01,-3.454026215879055228e-02
2.015599999999999881e+01,-4.388229919285319691e-01,-3.948543318981447836e-01,-2.960105561768815452e-01,-3.425459016153899888e-02
2.016799999999999926e+01,-4.457178310389664500e-01,-3.792674863247298966e-01,-3.033779025331851953e-01,-3.370995318067588481e-02
2.017999999999999972e+01,-4.520940598646848718e-01,-3.634320304723069328e-01,-3.107645737836529642e-01,-3.290402796535516622e-02
2.019200000000000017e+01,-4.579383911128850904e-01,-3.473669491290364841e-01,-3.181612521610266975e-01,-3.183482391412103402e-02
2.020400000000000063e+01,-4.632383028753933596e-01,-3.310919724829852751e-01,-3.255585023967027536e-01,-3.050068830163822631e-02
2.021600000000000108e+01,-4.679820815381487420e-01,-3.146275391450419900e-01,-3.329467848284384246e-01,-2.890031085100173286e-02
2.022800000000000153e+01,-4.721588623420944764e-01,-2.979947564764623968e-01,-3.403164685561690939e-01,-2.703272765833723834e-02
2.023999999999999844e+01,-4.757586673989495640e-01,-2.812153584148414098e-01,-3.476578445991974076e-01,-2.489732448048903243e-02
2.025199999999999889e+01,-4.787724409856323748e-01,-2.643116610123195098e-01,-3.549611390095105401e-01,-2.249383940085575295e-02
2.026399999999999935e+01,-4.811920819656100301e-01,-2.473065159093665588e-01,-3.622165258972648294e-01,-1.982236489238215979e-02
2.027599999999999980e+01,-4.830104732042877491e-01,-2.302232619838793515e-01,-3.694141403266354984e-01,-1.688334930069295900e-02
2.028800000000000026e+01,-4.842215078743786205e-01,-2.130856754227260508e-01,-3.765440910423552001e-01,-1.367759777415785555e-02
2.030000000000000071e+01,-4.848201125673757828e-01,-1.959179184682989239e-01,-3.835964729899118963e-01,-1.020627267132364832e-02
2.031200000000000117e+01,-4.848022671599222511e-01,-1.787444870973848576e-01,-3.905613795953613576e-01,-6.470893479552161133e-03
2.032400000000000162e+01,-4.841650214021937515e-01,-1.615901578885627354e-01,-3.974289147739032968e-01,-2.473336281995763570e-03
2.033599999999999852e+01,-4.829065082276647880e-01,-1.444799343313211970e-01,-4.041892046399716554e-01,1.784167187021890944e-03
2.034799999999999898e+01,-4.810259538051855910e-01,-1.274389928235776237e-01,-4.108324088954238840e-01,6.299030855403731956e-03
2.035999999999999943e+01,-4.785236843797165962e-01,-1.104926285937174874e-01,-4.173487318764897980e-01,1.106831595016888152e-02
2.037199999999999989e+01,-4.754011299707602833e-01,-9.366620177078363585e-02,-4.237284332445535595e-01,1.608873291043482270e-02
2.038400000000000034e+01,-4.716608250176375083e-01,-7.698508380758682657e-02,-4.299618383104105157e-01,2.135664352724386122e-02
2.039600000000000080e+01,-4.673064060794894781e-01,-6.047460444571776950e-02,-4.360393479864220767e-01,2.686806325947718385e-02
2.040800000000000125e+01,-4.623426067128204031e-01,-4.415999938218111848e-02,-4.419514483660556547e-01,3.261866367394444105e-02
2.042000000000000171e+01,-4.567752496618970870e-01,-2.806635877713824223e-02,-4.476887199354415148e-01,3.860377495700733491e-02
2.043199999999999861e+01,-4.506112365001215814e-01,-1.221857670966599273e-02,-4.532418464269665770e-01,4.481838844456335208e-02
2.044399999999999906e+01,-4.438585348726392654e-01,3.358698344254940765e-03,-4.586016233303866763e-01,5.125715911732896257e-02
2.045599999999999952e+01,-4.365261634732694462e-01,1.864111196836792939e-02,-4.637589660825890969e-01,5.791440800862266564e-02
2.046799999999999997e+01,-4.286241748914340066e-01,3.360465119305518916e-02,-4.687049179629641515e-01,6.478412447274099761e-02
2.048000000000000043e+01,-4.201636364341777008e-01,4.822569084870371309e-02,-4.734306577270545602e-01,7.185996826314801356e-02
2.049200000000000088e+01,-4.111566090095769566e-01,6.248103895634540828e-02,-4.779275070172422923e-01,7.913527137150680457e-02
2.050400000000000134e+01,-4.016161241128242132e-01,7.634798127353084607e-02,-4.821869375951739478e-01,8.660303958057970208e-02
2.051599999999999824e+01,-3.915561588974894591e-01,8.980432515059569298e-02,-4.862005784467652303e-01,9.425595368676004115e-02
2.052799999999999869e+01,-3.809916092547022126e-01,1.028284428816095691e-01,-4.899602228166752282e-01,1.020863703511346032e-01
2.053999999999999915e+01,-3.699382607168120174e-01,1.153993147914069012e-01,-4.934578352354316855e-01,1.100863225415650987e-01
2.055199999999999960e+01,-3.584127568956707033e-01,1.274965722960786085e-01,-4.966855586084561458e-01,1.182475195326381096e-01
2.056400000000000006e+01,-3.464325650096389819e-01,1.391005412119612761e-01,-4.996357214424474447e-01,1.265613464351415529e-01
2.057600000000000051e+01,-3.340159378734846030e-01,1.501922855620262953e-01,-5.023008452907749000e-01,1.350188632321118465e-01
2.058800000000000097e+01,-3.211818714894679183e-01,1.607536521065682789e-01,-5.046736525055141032e-01,1.436108033048406896e-01
2.060000000000000142e+01,-3.079500570849936780e-01,1.707673157200198244e-01,-5.067470743898561114e-01,1.523275714389200897e-01
2.061199999999999832e+01,-2.943408261164812689e-01,1.802168256030843019e-01,-5.085142598504186484e-01,1.611592413082225395e-01
2.062399999999999878e+01,-2.803750863028585116e-01,1.890866520342766310e-01,-5.099685846547324930e-01,1.700955524431299881e-01
2.063599999999999923e+01,-2.660742462770991912e-01,1.973622329851375812e-01,-5.111036614045303406e-01,1.791259066986440052e-01
2.064799999999999969e+01,-2.514601258598133104e-01,2.050300193019924944e-01,-5.119133503407364838e-01,1.882393642485312157e-01
2.066000000000000014e+01,-2.365548483066942931e-01,2.120775162032739192e-01,-5.123917711007398568e-01,1.974246391427718073e-01
2.067200000000000060e+01,-2.213807102414734607e-01,2.184933175704742159e-01,-5.125333155527986850e-01,2.066700944781969251e-01
2.068400000000000105e+01,-2.059600243945527431e-01,2.242671275316285295e-01,-5.123326618361893070e-01,2.159637372456524873e-01
2.069600000000000151e+01,-1.903149299132120553e-01,2.293897611863482400e-01,-5.117847897385429112e-01,2.252932129319285270e-01
2.070799999999999841e+01,-1.744671652123717109e-01,2.338531126225543433e-01,-5.108849975440310498e-01,2.346457999706300368e-01
2.071999999999999886e+01,-1.584377995708263209e-01,2.376500734535124670e-01,-5.096289204869128842e-01,2.440084041537225745e-01
