Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-1.375936470014043900e-01,1.207099281388072792e-01,-5.126353485192931547e-01,1.833731996512380502e-01
2.001200000000000045e+01,-1.392628507067020238e-01,1.389161924276010318e-01,-5.208760206647239377e-01,1.866970183212795231e-01
2.002400000000000091e+01,-1.395654447373495533e-01,1.567814346138729220e-01,-5.287028802267875749e-01,1.906001201692410774e-01
2.003600000000000136e+01,-1.385942561087533109e-01,1.742015491112782477e-01,-5.360869296401544748e-01,1.950189886522878668e-01
2.004799999999999827e+01,-1.364471803312043985e-01,1.910897242971447696e-01,-5.430079379231507186e-01,1.998915971163358896e-01
2.005999999999999872e+01,-1.332244166372233418e-01,2.073755851766311276e-01,-5.494534447489294315e-01,2.051583966580167173e-01
2.007199999999999918e+01,-1.290261347026619432e-01,2.230039996066102703e-01,-5.554177286000155922e-01,2.107630466266753599e-01
2.008399999999999963e+01,-1.239505761236651959e-01,2.379336663418980535e-01,-5.609007865056736541e-01,2.166529156076986706e-01
2.009600000000000009e+01,-1.180925707330466035e-01,2.521355861968154755e-01,-5.659073605518372130e-01,2.227793851988951468e-01
2.010800000000000054e+01,-1.115424321115078415e-01,2.655914986938189282e-01,-5.704460352736042683e-01,2.290979901519506756e-01
2.012000000000000099e+01,-1.043851873938979463e-01,2.782923477252359223e-01,-5.745284206349666745e-01,2.355684273781884497e-01
2.013200000000000145e+01,-9.670009243826618861e-02,2.902368223561499483e-01,-5.781684277227301383e-01,2.421544637032984615e-01
2.014399999999999835e+01,-8.856038331796682594e-02,3.014300037461526971e-01,-5.813816384814949334e-01,2.488237687555321653e-01
2.015599999999999881e+01,-8.003321771538497720e-02,3.118821366120751448e-01,-5.841847666182686805e-01,2.555476954926431121e-01
2.016799999999999926e+01,-7.117976412214932491e-02,3.216075337154128966e-01,-5.865952039688066000e-01,2.623010269785001070e-01
2.017999999999999972e+01,-6.205540197608839376e-02,3.306236143490282053e-01,-5.886306448842650862e-01,2.690617043518040430e-01
2.019200000000000017e+01,-5.271000138922193878e-02,3.389500724110180996e-01,-5.903087803167426095e-01,2.758105476286428215e-01
2.020400000000000063e+01,-4.318825652536224108e-02,3.466081660361777783e-01,-5.916470530336878086e-01,2.825309781158039102e-01
2.021600000000000108e+01,-3.353005170425917003e-02,3.536201185506310241e-01,-5.926624655863536040e-01,2.892087487982982763e-01
2.022800000000000153e+01,-2.377084379244422813e-02,3.600086193955471248e-01,-5.933714331450723467e-01,2.958316870837280899e-01
2.023999999999999844e+01,-1.394204832529694418e-02,3.657964133459245537e-01,-5.937896739769836785e-01,3.023894526989913678e-01
2.025199999999999889e+01,-4.071420086364062677e-03,3.710059665933678752e-01,-5.939321310926241049e-01,3.088733122921859531e-01
2.026399999999999935e+01,5.816578418008173414e-03,3.756591988782482239e-01,-5.938129193641229486e-01,3.152759313422714982e-01
2.027599999999999980e+01,1.570042495283210590e-02,3.797772717007363852e-01,-5.934452931773379625e-01,3.215911832704423379e-01
2.028800000000000026e+01,2.556120463199856169e-02,3.833804236030620149e-01,-5.928416303961066003e-01,3.278139751334771534e-01
2.030000000000000071e+01,3.538229732466550981e-02,3.864878445192934664e-01,-5.920134290737045779e-01,3.339400889195545674e-01
2.031200000000000117e+01,4.514908558174764164e-02,3.891175821806496793e-01,-5.909713139374760393e-01,3.399660372257833907e-01
2.032400000000000162e+01,5.484868247383369727e-02,3.912864745098414421e-01,-5.897250501965792813e-01,3.458889319444164445e-01
2.033599999999999852e+01,6.446967813321555218e-02,3.930101028175250755e-01,-5.882835626826052877e-01,3.517063644971297753e-01
2.034799999999999898e+01,7.400190334850695328e-02,3.943027614189693053e-01,-5.866549587341528538e-01,3.574162961141726935e-01
2.035999999999999943e+01,8.343620823145669885e-02,3.951774400182822000e-01,-5.848465535862528153e-01,3.630169566418918192e-01
2.037199999999999989e+01,9.276425372874329278e-02,3.956458158657856772e-01,-5.828648973319459081e-01,3.685067503658490118e-01
2.038400000000000034e+01,1.019783135591045692e-01,3.957182532900038185e-01,-5.807158027949009815e-01,3.738841673476170357e-01
2.039600000000000080e+01,1.110710839954366230e-01,3.954038087510625687e-01,-5.784043738977114879e-01,3.791476987841226332e-01
2.040800000000000125e+01,1.200354987636958054e-01,3.947102400714280201e-01,-5.759350343397576788e-01,3.842957549033435005e-01
2.042000000000000171e+01,1.288645461801458669e-01,3.936440189895996644e-01,-5.733115566211395286e-01,3.893265839052542088e-01
2.043199999999999861e+01,1.375510854835168550e-01,3.922103466718562803e-01,-5.705370916756482558e-01,3.942381904393911229e-01
2.044399999999999906e+01,1.460876591293214233e-01,3.904131723289011591e-01,-5.676141996177734850e-01,3.990282520789987242e-01
2.045599999999999952e+01,1.544662975932788729e-01,3.882552156444731839e-01,-5.645448823793532966e-01,4.036940322064678788e-01
2.046799999999999997e+01,1.626783129763707814e-01,3.857379943630499519e-01,-5.613306193258900123e-01,4.082322876679461698e-01
2.048000000000000043e+01,1.707140774163290464e-01,3.828618591414605365e-01,-5.579724073186504985e-01,4.126391694909390395e-01
2.049200000000000088e+01,1.785627819969552721e-01,3.796260386906449291e-01,-5.544708071476022182e-01,4.169101148958619940e-01
2.050400000000000134e+01,1.862121715236799147e-01,3.760286993753488849e-01,-5.508259988275345798e-01,4.210397287840548786e-01
2.051599999999999824e+01,1.936482502308458087e-01,3.720670248704163741e-01,-5.470378489555821622e-01,4.250216528715718423e-01
2.052799999999999869e+01,2.008549532526111570e-01,3.677373232764859501e-01,-5.431059942085809666e-01,4.288484206916286512e-01
2.053999999999999915e+01,2.078137786029175260e-01,3.630351713764556343e-01,-5.390299461546083082e-01,4.325112968556363846e-01
2.055199999999999960e+01,2.145033745907344025e-01,3.579556085855576386e-01,-5.348092239105673995e-01,4.360000993118433033e-01
2.056400000000000006e+01,2.208990782243014928e-01,3.524933967468266705e-01,-5.304435228453306950e-01,4.393030039702265910e-01
2.057600000000000051e+01,2.269724014975259829e-01,3.466433663939417764e-01,-5.259329295507033653e-01,4.424063321130314308e-01
2.058800000000000097e+01,2.326904648863138969e-01,3.404008755822028887e-01,-5.212781957121751519e-01,4.452943226788460551e-01
2.060000000000000142e+01,2.380153814572449344e-01,3.337624139770518084e-01,-5.164810863077944347e-01,4.479488940657281870e-01
2.061199999999999832e+01,2.429036014646359931e-01,3.267263925979818073e-01,-5.115448206837165390e-01,4.503494039118395853e-01
2.062399999999999878e+01,2.473052372166457125e-01,3.192941682700465855e-01,-5.064746283233980684e-01,4.524724208618604582e-01
2.063599999999999923e+01,2.511634026865975367e-01,3.114713609265661876e-01,-5.012784441782466294e-01,4.542915302242916398e-01
2.064799999999999969e+01,2.544136235496667897e-01,3.032695303554158728e-01,-4.959677705884449894e-01,4.557772064010696678e-01
2.066000000000000014e+01,2.569834030696184768e-01,2.947082847887055324e-01,-4.905587329504981220e-01,4.568967998306817102e-01
2.067200000000000060e+01,2.587920696993367686e-01,2.858178934938758187e-01,-4.850733525487881947e-01,4.576147056693095072e-01
2.068400000000000105e+01,2.597510851872850135e-01,2.766424637881457760e-01,-4.795410495750367930e-01,4.578928059313125409e-01
2.069600000000000151e+01,2.597650578643568298e-01,2.672437114818361770e-01,-4.740003683151139957e-01,4.576913058302710668e-01
2.070799999999999841e+01,2.587337820166642488e-01,2.577052911692668813e-01,-4.685008794555312606e-01,4.569701163445780145e-01
2.071999999999999886e+01,2.565557023547148097e-01,2.481375442904782957e-01,-4.631051550517639726e-01,4.556909631946681749e-01
2.073199999999999932e+01,2.531332642132667621e-01,2.386823520854374492e-01,-4.578906235477041564e-01,4.538204171473498305e-01
2.074399999999999977e+01,2.483806221916033397e-01,2.295175339802965897e-01,-4.529509916549921966e-01,4.513340246483862339e-01
2.075600000000000023e+01,2.422340906438830155e-01,2.208599085102756210e-01,-4.483967708323580714e-01,4.482216459555994348e-01
2.076800000000000068e+01,2.346654586952434396e-01,2.129657608632354038e-01,-4.443542878305783983e-01,4.444939484601770352e-01
2.078000000000000114e+01,2.256977838114501422e-01,2.061271157407360277e-01,-4.409624354673347679e-01,4.401897251023809687e-01
2.079200000000000159e+01,2.154224703161009280e-01,2.006620441346695372e-01,-4.383664078954931931e-01,4.353832994337796802e-01
2.080399999999999849e+01,2.040153646585924907e-01,1.968974581942415647e-01,-4.367078691125930168e-01,4.301907744776949372e-01
2.081599999999999895e+01,1.917484481104269334e-01,1.951437189339285394e-01,-4.361115301035908831e-01,4.247733967005128397e-01
2.082799999999999940e+01,1.789928841195490283e-01,1.956620583609236241e-01,-4.366690032339137773e-01,4.193360512738536494e-01
2.083999999999999986e+01,1.662092631964781630e-01,1.986281886689793275e-01,-4.384219572154550160e-01,4.141191565310263778e-01
2.085200000000000031e+01,1.539224365342048428e-01,2.040979772659085589e-01,-4.413476889055136798e-01,4.093832084138193106e-01
2.086400000000000077e+01,1.426814940946254662e-01,2.119827022050950749e-01,-4.453507499212307486e-01,4.053869281380911849e-01
2.087600000000000122e+01,1.330096090218038374e-01,2.220410531298371848e-01,-4.502637191487776080e-01,4.023619868393579768e-01
2.088800000000000168e+01,1.253522149103692418e-01,2.338921260990610429e-01,-4.558584340620518982e-01,4.004888634425114446e-01
2.089999999999999858e+01,1.200336059457777632e-01,2.470487214495853123e-01,-4.618664060871239263e-01,3.998787418283963890e-01
2.091199999999999903e+01,1.172305191100620342e-01,2.609649885193202623e-01,-4.680046838303401069e-01,4.005651101530737224e-01
2.092399999999999949e+01,1.169669441247424557e-01,2.750889506582216981e-01,-4.740020939844246106e-01,4.025062634413287821e-01
2.093599999999999994e+01,1.191290010840635599e-01,2.889100156701623345e-01,-4.796210878167139202e-01,4.055971943779838607e-01
2.094800000000000040e+01,1.234943103339703474e-01,3.019941010765843092e-01,-4.846720921155778794e-01,4.096874118278233667e-01
2.096000000000000085e+01,1.297682252360530808e-01,3.140031142963865540e-01,-4.890194967788089597e-01,4.146006059486560535e-01
2.097200000000000131e+01,1.376197390153219569e-01,3.246995119870522695e-01,-4.925803404783822281e-01,4.201526848525023450e-01
2.098400000000000176e+01,1.467119668528096832e-01,3.339393260686743248e-01,-4.953178680279864965e-01,4.261660036834743481e-01
2.099599999999999866e+01,1.567246924920794593e-01,3.416580521621447875e-01,-4.972323748239472208e-01,4.324789866371822611e-01
2.100799999999999912e+01,1.673686689644653391e-01,3.478534884307078467e-01,-4.983513816680948394e-01,4.389513986766835352e-01
2.101999999999999957e+01,1.783927740837298881e-01,3.525685962213158664e-01,-4.987205394372324907e-01,4.454661177284064966e-01
2.103200000000000003e+01,1.895857471055113486e-01,3.558762722888899610e-01,-4.983960170812229418e-01,4.519284469060562137e-01
