Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-5.007720687177898145e-02,4.061764525792568303e-01,-6.406756917374585303e-01,2.711167433297165252e-01
2.001200000000000045e+01,-3.927383364152060852e-02,4.078188465695506970e-01,-6.387558176962281342e-01,2.775507710695340746e-01
2.002400000000000091e+01,-2.846785203038958850e-02,4.092121966255838905e-01,-6.367292321319913961e-01,2.839420660368761617e-01
2.003600000000000136e+01,-1.766368322218117917e-02,4.103574023006648086e-01,-6.345969896100046581e-01,2.902891978272300610e-01
2.004799999999999827e+01,-6.865668472151446530e-03,4.112553856975218469e-01,-6.323601320190791464e-01,2.965907722370841326e-01
2.005999999999999872e+01,3.921927909753352912e-03,4.119070864404876242e-01,-6.300196869169242264e-01,3.028454291610503946e-01
2.007199999999999918e+01,1.469491536307349078e-02,4.123134568322192606e-01,-6.275766659729672403e-01,3.090518404287549981e-01
2.008399999999999963e+01,2.544917367570706523e-02,4.124754571967320649e-01,-6.250320635081241250e-01,3.152087075840525054e-01
2.009600000000000009e+01,3.618064938394548180e-02,4.123940514102567012e-01,-6.223868551310152153e-01,3.213147596087206348e-01
2.010800000000000054e+01,4.688535197957646727e-02,4.120702026212072488e-01,-6.196419964701450622e-01,3.273687505924806063e-01
2.012000000000000099e+01,5.755934992923926463e-02,4.115048691603482856e-01,-6.167984220015128027e-01,3.333694573509373704e-01
2.013200000000000145e+01,6.819876651047844518e-02,4.106990006422188144e-01,-6.138570439712893734e-01,3.393156769926130023e-01
2.014399999999999835e+01,7.879977546833173696e-02,4.096535342587697137e-01,-6.108187514132311646e-01,3.452062244360296628e-01
2.015599999999999881e+01,8.935859649544776462e-02,4.083693912662788583e-01,-6.076844092605888648e-01,3.510399298774291577e-01
2.016799999999999926e+01,9.987149053813211552e-02,4.068474736666813918e-01,-6.044548575525190426e-01,3.568156362094054290e-01
2.017999999999999972e+01,1.103347549298744762e-01,4.050886610846215485e-01,-6.011309107350548686e-01,3.625321963904696299e-01
2.019200000000000017e+01,1.207447183533396362e-01,4.030938078418492831e-01,-5.977133570570216659e-01,3.681884707652111066e-01
2.020400000000000063e+01,1.310977356308844488e-01,4.008637402307777542e-01,-5.942029580614215378e-01,3.737833243344710343e-01
2.021600000000000108e+01,1.413901823431713278e-01,3.983992539896047957e-01,-5.906004481731590428e-01,3.793156239746075520e-01
2.022800000000000153e+01,1.516184492745034917e-01,3.957011119816453149e-01,-5.869065343842130300e-01,3.847842356047360135e-01
2.023999999999999844e+01,1.617789366830094389e-01,3.927700420822993199e-01,-5.831218960377406724e-01,3.901880213004574327e-01
2.025199999999999889e+01,1.718680483929701797e-01,3.896067352775322568e-01,-5.792471847129812001e-01,3.955258363524032927e-01
2.026399999999999935e+01,1.818821857058989522e-01,3.862118439785660051e-01,-5.752830242131489191e-01,4.007965262676456142e-01
2.027599999999999980e+01,1.918177411264387344e-01,3.825859805582706996e-01,-5.712300106590737503e-01,4.059989237117849203e-01
2.028800000000000026e+01,2.016710918983085910e-01,3.787297161155973035e-01,-5.670887126917103505e-01,4.111318453893210711e-01
2.030000000000000071e+01,2.114385933450570743e-01,3.746435794754521820e-01,-5.628596717872481614e-01,4.161940888596835642e-01
2.031200000000000117e+01,2.211165720096345821e-01,3.703280564324871182e-01,-5.585434026890911952e-01,4.211844292861088301e-01
2.032400000000000162e+01,2.307013185863103777e-01,3.657835892484795903e-01,-5.541403939615922036e-01,4.261016161144119407e-01
2.033599999999999852e+01,2.401890806378640664e-01,3.610105764143307638e-01,-5.496511086710977878e-01,4.309443696785082434e-01
2.034799999999999898e+01,2.495760550904865538e-01,3.560093726891365162e-01,-5.450759852005928607e-01,4.357113777294507329e-01
2.035999999999999943e+01,2.588583804983027314e-01,3.507802894304047903e-01,-5.404154382050012639e-01,4.404012918846230695e-01
2.037199999999999989e+01,2.680321290691179970e-01,3.453235952311555779e-01,-5.356698597150307828e-01,4.450127239937066714e-01
2.038400000000000034e+01,2.770932984425288903e-01,3.396395168815810606e-01,-5.308396203983692940e-01,4.495442424179773022e-01
2.039600000000000080e+01,2.860378032113137792e-01,3.337282406749316754e-01,-5.259250709879992325e-01,4.539943682195188845e-01
2.040800000000000125e+01,2.948614661767927636e-01,3.275899140795136555e-01,-5.209265438884432831e-01,4.583615712570133782e-01
2.042000000000000171e+01,3.035600093287511014e-01,3.212246478010697404e-01,-5.158443549718807475e-01,4.626442661848753080e-01
2.043199999999999861e+01,3.121290445405129899e-01,3.146325182623954664e-01,-5.106788055772660817e-01,4.668408083526903174e-01
2.044399999999999906e+01,3.205640639699004479e-01,3.078135705298189473e-01,-5.054301847268760639e-01,4.709494896021801935e-01
2.045599999999999952e+01,3.288604301570429156e-01,3.007678217192292780e-01,-5.000987715761250341e-01,4.749685339592130129e-01
2.046799999999999997e+01,3.370133658105451957e-01,2.934952649175108785e-01,-4.946848381138918560e-01,4.788960932188937036e-01
2.048000000000000043e+01,3.450179432740562713e-01,2.859958736587975836e-01,-4.891886521322874604e-01,4.827302424222001953e-01
2.049200000000000088e+01,3.528690736662472016e-01,2.782696069987139476e-01,-4.836104804863907147e-01,4.864689752233781750e-01
2.050400000000000134e+01,3.605614956882771116e-01,2.703164152337663717e-01,-4.779505926663409898e-01,4.901101991480579234e-01
2.051599999999999824e+01,3.680897640943086579e-01,2.621362463174534696e-01,-4.722092647060902038e-01,4.936517307430221546e-01
2.052799999999999869e+01,3.754482378223676364e-01,2.537290530292337087e-01,-4.663867834551084779e-01,4.970912906196827130e-01
2.053999999999999915e+01,3.826310677850208175e-01,2.450948009575402431e-01,-4.604834512416015047e-01,5.004264983946584699e-01
2.055199999999999960e+01,3.896321843219894832e-01,2.362334773632236984e-01,-4.544995909579593873e-01,5.036548675324069579e-01
2.056400000000000006e+01,3.964452843198986165e-01,2.271451009955649247e-01,-4.484355516017209942e-01,5.067738000966832690e-01
2.057600000000000051e+01,4.030638180080832744e-01,2.178297329389106418e-01,-4.422917143077397251e-01,5.097805814196867402e-01
2.058800000000000097e+01,4.094809754437300220e-01,2.082874885743928040e-01,-4.360684989100422349e-01,5.126723747002270848e-01
