Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-5.212449952125800534e-01,-9.728086145839133503e-02,-4.725115292453694327e-01,-4.424720112012710954e-02
2.001200000000000045e+01,-5.199774389973940147e-01,-8.222081955083893057e-02,-4.783358893661740496e-01,-3.986790504843398114e-02
2.002400000000000091e+01,-5.183166564066361559e-01,-6.725770012206640225e-02,-4.840489607404245831e-01,-3.533850250729941161e-02
2.003600000000000136e+01,-5.162671679328334484e-01,-5.240233399777177031e-02,-4.896471105260123413e-01,-3.066270236023708323e-02
2.004799999999999827e+01,-5.138338014412022758e-01,-3.766531890869173615e-02,-4.951268549207314407e-01,-2.584429147516214068e-02
2.005999999999999872e+01,-5.110216783377552474e-01,-2.305701029707369135e-02,-5.004848601047621193e-01,-2.088712739713070171e-02
2.007199999999999918e+01,-5.078361994579121408e-01,-8.587513011661657494e-03,-5.057179427734233013e-01,-1.579513108147878944e-02
2.008399999999999963e+01,-5.042830307346586327e-01,5.733326104766522241e-03,-5.108230702698606240e-01,-1.057227971115350801e-02
2.009600000000000009e+01,-5.003680887043847614e-01,1.989592473523352917e-02,-5.157973603287847597e-01,-5.222599621007139453e-03
2.010800000000000054e+01,-4.960975259075127153e-01,3.389097071936625349e-02,-5.206380804435210008e-01,2.498406494396206590e-04
2.012000000000000099e+01,-4.914777162395637666e-01,4.770942680285705090e-02,-5.253426468698111362e-01,5.840937154443419030e-03
2.013200000000000145e+01,-4.865152403066961284e-01,6.134253451618142117e-02,-5.299086232808285502e-01,1.154655717270151524e-02
2.014399999999999835e+01,-4.812168708380460402e-01,7.478181719700875696e-02,-5.343337190887266219e-01,1.736254565254284968e-02
2.015599999999999881e+01,-4.755895582049813330e-01,8.801908217326222250e-02,-5.386157874487500496e-01,2.328473145534371708e-02
2.016799999999999926e+01,-4.696404160953993046e-01,1.010464221269506968e-01,-5.427528229626809031e-01,2.930893338219341809e-02
2.017999999999999972e+01,-4.633767073888004351e-01,1.138562156611716697e-01,-5.467429590987790133e-01,3.543096597025933991e-02
2.019200000000000017e+01,-4.568058302754114397e-01,1.264411270952292277e-01,-5.505844653458583648e-01,4.164664504663291578e-02
2.020400000000000063e+01,-4.499353046601803907e-01,1.387941055146209857e-01,-5.542757441193965073e-01,4.795179302878886662e-02
2.021600000000000108e+01,-4.427727588899204592e-01,1.509083831046498514e-01,-5.578153274377324333e-01,5.434224396212650188e-02
2.022800000000000153e+01,-4.353259168391533929e-01,1.627774727978671954e-01,-5.612018733865209441e-01,6.081384828635599121e-02
2.023999999999999844e+01,-4.276025853876475602e-01,1.743951652668934704e-01,-5.644341623895229310e-01,6.736247732372648012e-02
2.025199999999999889e+01,-4.196106423200475222e-01,1.857555252953293490e-01,-5.675110933038057803e-01,7.398402748331363299e-02
2.026399999999999935e+01,-4.113580246753020808e-01,1.968528875601412709e-01,-5.704316793570861632e-01,8.067442417669562493e-02
2.027599999999999980e+01,-4.028527175710698849e-01,2.076818518597880747e-01,-5.731950439448414425e-01,8.742962544149163184e-02
2.028800000000000026e+01,-3.941027435258007694e-01,2.182372778226140120e-01,-5.758004163043209944e-01,9.424562527019891833e-02
2.030000000000000071e+01,-3.851161522987242014e-01,2.285142791303461096e-01,-5.782471270823091869e-01,1.011184566427651421e-01
2.031200000000000117e+01,-3.759010112656342995e-01,2.385082172916037913e-01,-5.805346038129651776e-01,1.080441942621892248e-01
2.032400000000000162e+01,-3.664653963461388386e-01,2.482146950002102337e-01,-5.826623663216020654e-01,1.150189569932643235e-01
2.033599999999999852e+01,-3.568173834958941470e-01,2.576295491128351434e-01,-5.846300220697144834e-01,1.220389100053199533e-01
2.034799999999999898e+01,-3.469650407753308019e-01,2.667488432801307652e-01,-5.864372614560018349e-01,1.291002666204673077e-01
2.035999999999999943e+01,-3.369164210045553220e-01,2.755688602649460917e-01,-5.880838530875386327e-01,1.361992898694153187e-01
2.037199999999999989e+01,-3.266795550122750802e-01,2.840860939806700847e-01,-5.895696390346445437e-01,1.433322937574844913e-01
