Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-5.173584483901425557e-01,-2.754529904214226832e-01,-3.850902188272447013e-01,-7.290934181932309799e-02
2.001200000000000045e+01,-5.196037228727647950e-01,-2.613515044839747059e-01,-3.908338920329898492e-01,-7.020548711507962336e-02
2.002400000000000091e+01,-5.215009890780375468e-01,-2.471915213100512598e-01,-3.965481360475057171e-01,-6.735768807443351380e-02
2.003600000000000136e+01,-5.230474088742232963e-01,-2.329827378392189396e-01,-4.022289904639623215e-01,-6.436588262524438331e-02
2.004799999999999827e+01,-5.242404427470960249e-01,-2.187349638653168504e-01,-4.078724750818853440e-01,-6.123012513195214002e-02
2.005999999999999872e+01,-5.250778529444063425e-01,-2.044581107511543872e-01,-4.134745939334685261e-01,-5.795058692587058691e-02
2.007199999999999918e+01,-5.255577060288381119e-01,-1.901621801067287787e-01,-4.190313392980946627e-01,-5.452755663650039192e-02
2.008399999999999963e+01,-5.256783748403822676e-01,-1.758572524701103867e-01,-4.245386956915771504e-01,-5.096144032507641392e-02
2.009600000000000009e+01,-5.254385398726618694e-01,-1.615534760300074979e-01,-4.299926438172107512e-01,-4.725276142316597872e-02
2.010800000000000054e+01,-5.248371900700022907e-01,-1.472610554290473828e-01,-4.353891644649490189e-01,-4.340216047914638442e-02
2.012000000000000099e+01,-5.238736230545802952e-01,-1.329902406854634456e-01,-4.407242423466880554e-01,-3.941039471679679690e-02
2.013200000000000145e+01,-5.225474447973030845e-01,-1.187513162715609222e-01,-4.459938698535539370e-01,-3.527833741182114652e-02
2.014399999999999835e+01,-5.208585687436282363e-01,-1.045545903849304514e-01,-4.511940507237252596e-01,-3.100697709078723691e-02
2.015599999999999881e+01,-5.188072144172907185e-01,-9.041038444911329852e-02,-4.563208036080576013e-01,-2.659741656158936748e-02
2.016799999999999926e+01,-5.163939055157410474e-01,-7.632902287756140880e-02,-4.613701655218129805e-01,-2.205087178093662059e-02
2.017999999999999972e+01,-5.136194675232309548e-01,-6.232082313463754852e-02,-4.663381951708358564e-01,-1.736867056955414268e-02
2.019200000000000017e+01,-5.104850248657725187e-01,-4.839608612553291528e-02,-4.712209761415629972e-01,-1.255225118345878327e-02
2.020400000000000063e+01,-5.069919976318025823e-01,-3.456508694501856521e-02,-4.760146199441068759e-01,-7.603160751514885345e-03
2.021600000000000108e+01,-5.031420978902827468e-01,-2.083806601486259263e-02,-4.807152688995265377e-01,-2.523053591558349108e-03
2.022800000000000153e+01,-4.989373256342304885e-01,-7.225220634468676462e-03,-4.853190988598298228e-01,2.686310584344433865e-03
2.023999999999999844e+01,-4.943799643840360858e-01,6.263303028038678597e-03,-4.898223217555376374e-01,8.023068562100523632e-03
2.025199999999999889e+01,-4.894725764821785119e-01,1.961741748222568110e-02,-4.942211879595382329e-01,1.348525560270291516e-02
2.026399999999999935e+01,-4.842179981175658288e-01,3.282710097849662195e-02,-4.985119884627979281e-01,1.907080748918456997e-02
2.027599999999999980e+01,-4.786193341138818003e-01,4.588240406990511111e-02,-5.026910568538537349e-01,2.477756263012327945e-02
2.028800000000000026e+01,-4.726799525216205389e-01,5.877345565361197233e-02,-5.067547710981210596e-01,3.060326420434119482e-02
2.030000000000000071e+01,-4.664034790531803032e-01,7.149046848001920640e-02,-5.106995551099908770e-01,3.654556232985534114e-02
2.031200000000000117e+01,-4.597937914017345973e-01,8.402374411679536248e-02,-5.145218801175625023e-01,4.260201624275892357e-02
2.032400000000000162e+01,-4.528550134836013541e-01,9.636367735589847217e-02,-5.182182658123499763e-01,4.877009646880043486e-02
2.033599999999999852e+01,-4.455915096499258321e-01,1.085007600586262999e-01,-5.217852812866549117e-01,5.504718696894286833e-02
2.034799999999999898e+01,-4.380078789080049106e-01,1.204255844321684699e-01,-5.252195457533466172e-01,6.143058724478394489e-02
2.035999999999999943e+01,-4.301089491974100509e-01,1.321288457323437082e-01,-5.285177290510230108e-01,6.791751438194265633e-02
2.037199999999999989e+01,-4.218997717662292257e-01,1.436013443951507651e-01,-5.316765519331725365e-01,7.450510501614050762e-02
