Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,9.259470698007549877e-03,4.264560207727001728e-01,-6.409293378753971870e-01,3.037852675175064521e-01
2.001200000000000045e+01,1.923018250834494097e-02,4.268472953634472322e-01,-6.385883907017697592e-01,3.095891812128583331e-01
2.002400000000000091e+01,2.918134368174640433e-02,4.270298998001138546e-01,-6.361622540865421449e-01,3.153483380189663343e-01
2.003600000000000136e+01,3.910991978212299131e-02,4.270049168961113639e-01,-6.336518168460110179e-01,3.210618927843706949e-01
2.004799999999999827e+01,4.901293699449890684e-02,4.267734144460991197e-01,-6.310579444784955028e-01,3.267290226053468638e-01
2.005999999999999872e+01,5.888747868318896378e-02,4.263364421392567549e-01,-6.283814783515555558e-01,3.323489248833795817e-01
2.007199999999999918e+01,6.873068185356694115e-02,4.256950286194252087e-01,-6.256232349557501182e-01,3.379208153623691202e-01
2.008399999999999963e+01,7.853973352016289933e-02,4.248501786898766230e-01,-6.227840052234530077e-01,3.434439261459542592e-01
2.009600000000000009e+01,8.831186698312136485e-02,4.238028706604418105e-01,-6.198645539114506775e-01,3.489175036950954434e-01
2.010800000000000054e+01,9.804435801459505939e-02,4.225540538349086273e-01,-6.168656190460579669e-01,3.543408068057801730e-01
2.012000000000000099e+01,1.077345209559808642e-01,4.211046461366772520e-01,-6.137879114296833638e-01,3.597131045665053484e-01
2.013200000000000145e+01,1.173797047264408949e-01,4.194555318708770297e-01,-6.106321142078620090e-01,3.650336742950223701e-01
2.014399999999999835e+01,1.269772887425184571e-01,4.176075596213409402e-01,-6.073988824959831723e-01,3.703017994535010571e-01
2.015599999999999881e+01,1.365246787481390889e-01,4.155615402810675652e-01,-6.040888430650669383e-01,3.755167675411030248e-01
2.016799999999999926e+01,1.460193025537503686e-01,4.133182452151712427e-01,-6.007025940861403512e-01,3.806778679628205486e-01
2.017999999999999972e+01,1.554586056828035912e-01,4.108784045555265441e-01,-5.972407049330045181e-01,3.857843898730595744e-01
2.019200000000000017e+01,1.648400469232528531e-01,4.082427056268396193e-01,-5.937037160433723537e-01,3.908356199924021279e-01
2.020400000000000063e+01,1.741610937812063664e-01,4.054117915041496878e-01,-5.900921388385460542e-01,3.958308403957048749e-01
2.021600000000000108e+01,1.834192178333923229e-01,4.023862597023186161e-01,-5.864064557022241608e-01,4.007693262695226077e-01
2.022800000000000153e+01,1.926118899745056512e-01,3.991666609985345393e-01,-5.826471200190878053e-01,4.056503436366225013e-01
2.023999999999999844e+01,2.017365755551019380e-01,3.957534983894359648e-01,-5.788145562742952333e-01,4.104731470452629982e-01
2.025199999999999889e+01,2.107907294051240277e-01,3.921472261849903718e-01,-5.749091602152335279e-01,4.152369772206277454e-01
2.026399999999999935e+01,2.197717907376670055e-01,3.883482492420675669e-01,-5.709312990772661411e-01,4.199410586756755492e-01
2.027599999999999980e+01,2.286771779271596639e-01,3.843569223411590907e-01,-5.668813118755163805e-01,4.245845972785705635e-01
2.028800000000000026e+01,2.375042831556361533e-01,3.801735497106367712e-01,-5.627595097652379197e-01,4.291667777736318801e-01
2.030000000000000071e+01,2.462504669202769114e-01,3.757983847037559832e-01,-5.585661764736113977e-01,4.336867612525415194e-01
2.031200000000000117e+01,2.549130523950154936e-01,3.712316296343503574e-01,-5.543015688063475110e-01,4.381436825726018336e-01
2.032400000000000162e+01,2.634893196385595937e-01,3.664734357784178442e-01,-5.499659172329585122e-01,4.425366477184969338e-01
2.033599999999999852e+01,2.719764996407028623e-01,3.615239035496178865e-01,-5.455594265549758015e-01,4.468647311040474523e-01
2.034799999999999898e+01,2.803717681985288257e-01,3.563830828579239718e-01,-5.410822766621282698e-01,4.511269728102826893e-01
2.035999999999999943e+01,2.886722396136108260e-01,3.510509736619830123e-01,-5.365346233819108246e-01,4.553223757560737606e-01
2.037199999999999989e+01,2.968749602010813393e-01,3.455275267269536932e-01,-5.319165994287158306e-01,4.594499027975662564e-01
2.038400000000000034e+01,3.049769016010726030e-01,3.398126446010461543e-01,-5.272283154593861987e-01,4.635084737525009269e-01
2.039600000000000080e+01,3.129749538827946709e-01,3.339061828256430497e-01,-5.224698612426996736e-01,4.674969623456494139e-01
2.040800000000000125e+01,3.208659184312933621e-01,3.278079513954041957e-01,-5.176413069512079135e-01,4.714141930714011997e-01
2.042000000000000171e+01,3.286465006067714745e-01,3.215177164866811488e-01,-5.127427045845869280e-01,4.752589379698080596e-01
2.043199999999999861e+01,3.363133021662590427e-01,3.150352024744369483e-01,-5.077740895346337657e-01,4.790299133123025466e-01
2.044399999999999906e+01,3.438628134374027145e-01,3.083600942600082662e-01,-5.027354823029713815e-01,4.827257761935208613e-01
2.045599999999999952e+01,3.512914052341806204e-01,3.014920399343066215e-01,-4.976268903836179036e-01,4.863451210257656032e-01
2.046799999999999997e+01,3.585953205046052417e-01,2.944306538034344722e-01,-4.924483103236321768e-01,4.898864759330335272e-01
2.048000000000000043e+01,3.657706657006409290e-01,2.871755198063867254e-01,-4.871997299762956812e-01,4.933482990416152569e-01
2.049200000000000088e+01,3.728134018611126699e-01,2.797261953573026427e-01,-4.818811309625441464e-01,4.967289746648416160e-01
2.050400000000000134e+01,3.797193353989163911e-01,2.720822156477130105e-01,-4.764924913577125998e-01,5.000268093799146163e-01
2.051599999999999824e+01,3.864841085846036361e-01,2.642430984475818145e-01,-4.710337886221845349e-01,5.032400279953537225e-01
2.052799999999999869e+01,3.931031897194661173e-01,2.562083494473296752e-01,-4.655050027959909964e-01,5.063667694082798487e-01
2.053999999999999915e+01,3.995718629924029930e-01,2.479774681868594510e-01,-4.599061199791784627e-01,5.094050823515133830e-01
2.055199999999999960e+01,4.058852180164618240e-01,2.395499546215433817e-01,-4.542371361214113668e-01,5.123529210314967663e-01
2.056400000000000006e+01,4.120381390427081403e-01,2.309253163794475483e-01,-4.484980611462552891e-01,5.152081406590932611e-01
2.057600000000000051e+01,4.180252938513398520e-01,2.221030767686278939e-01,-4.426889234374742355e-01,5.179684928766536967e-01
2.058800000000000097e+01,4.238411223225874158e-01,2.130827835981979057e-01,-4.368097747168341316e-01,5.206316210862728111e-01
2.060000000000000142e+01,4.294798246930260910e-01,2.038640188820010357e-01,-4.308606953450768717e-01,5.231950556858679935e-01
2.061199999999999832e+01,4.349353495066329844e-01,1.944464094992480463e-01,-4.248418000800422423e-01,5.256562092218159954e-01
2.062399999999999878e+01,4.402013812741573662e-01,1.848296388921705224e-01,-4.187532443283282224e-01,5.280123714691316028e-01
2.063599999999999923e+01,4.452713278593340984e-01,1.750134598869190483e-01,-4.125952309294419473e-01,5.302607044529088487e-01
2.064799999999999969e+01,4.501383076162964736e-01,1.649977087302066381e-01,-4.063680175139030570e-01,5.323982374277753671e-01
2.066000000000000014e+01,4.547951363091108368e-01,1.547823204409132791e-01,-4.000719244795541418e-01,5.344218618355870420e-01
2.067200000000000060e+01,4.592343138520579848e-01,1.443673455827365060e-01,-3.937073436329758813e-01,5.363283262655851313e-01
2.068400000000000105e+01,4.634480109180282859e-01,1.337529685710928673e-01,-3.872747475457276045e-01,5.381142314456797138e-01
2.069600000000000151e+01,4.674280554724216663e-01,1.229395276347486077e-01,-3.807746996778881288e-01,5.397760252986574248e-01
2.070799999999999841e+01,4.711659193013550961e-01,1.119275365600484184e-01,-3.742078653241035502e-01,5.413099981028098862e-01
2.071999999999999886e+01,4.746527046159595420e-01,1.007177083529866846e-01,-3.675750234399989824e-01,5.427122778029621619e-01
2.073199999999999932e+01,4.778791308292182904e-01,8.931098096174362733e-02,-3.608770794093502654e-01,5.439788255251143401e-01
2.074399999999999977e+01,4.808355216184421743e-01,7.770854520930746412e-02,-3.541150788146460449e-01,5.451054313560478315e-01
2.075600000000000023e+01,4.835117924051359761e-01,6.591187509263103650e-02,-3.472902222757335844e-01,5.460877104583147235e-01
2.076800000000000068e+01,4.858974384050530615e-01,5.392276061086526823e-02,-3.404038814227937637e-01,5.469210996011450998e-01
2.078000000000000114e+01,4.879815234247583677e-01,4.174334329058241450e-02,-3.334576160709751824e-01,5.476008541990322609e-01
2.079200000000000159e+01,4.897526696072864727e-01,2.937615458015796488e-02,-3.264531926644230198e-01,5.481220459621998220e-01
2.080399999999999849e+01,4.911990483587428957e-01,1.682415728831384780e-02,-3.193926040569914915e-01,5.484795612768883499e-01
2.081599999999999895e+01,4.923083727201004733e-01,4.090790242813608160e-03,-3.122780906954585878e-01,5.486681004484803559e-01
2.082799999999999940e+01,4.930678914842959171e-01,-8.819983655922779622e-03,-3.051121632683447271e-01,5.486821779570333346e-01
2.083999999999999986e+01,4.934643853981509620e-01,-2.190362581576638795e-02,-2.978976268791123649e-01,5.485161238928313310e-01
2.085200000000000031e+01,4.934841658318390167e-01,-3.515496660536018142e-02,-2.906376067964697718e-01,5.481640867591245359e-01
2.086400000000000077e+01,4.931130763457364785e-01,-4.856814612700739719e-02,-2.833355758261731916e-01,5.476200378503915944e-01
2.087600000000000122e+01,4.923364976355532607e-01,-6.213655097568554497e-02,-2.759953833378481214e-01,5.468777774371075262e-01
2.088800000000000168e+01,4.911393563917145211e-01,-7.585274687280275929e-02,-2.686212859664652841e-01,5.459309430121955797e-01
2.089999999999999858e+01,4.895061386678878357e-01,-8.970840709327906892e-02,-2.612179799906775846e-01,5.447730198798605983e-01
2.091199999999999903e+01,4.874209084161374994e-01,-1.036942366428327683e-01,-2.537906353687304217e-01,5.433973543942597351e-01
2.092399999999999949e+01,4.848673319120477276e-01,-1.177998921901806662e-01,-2.463449313865642143e-01,5.417971701831519882e-01
2.093599999999999994e+01,4.818287088616884928e-01,-1.320138978180174227e-01,-2.388870938411912226e-01,5.399655877199173171e-01
2.094800000000000040e+01,4.782880110526821493e-01,-1.463235567282226146e-01,-2.314239336450330531e-01,5.378956476357338312e-01
2.096000000000000085e+01,4.742279294827563829e-01,-1.607148591229905499e-01,-2.239628866926805517e-01,5.355803381915280603e-01
2.097200000000000131e+01,4.696309309695165801e-01,-1.751723865859122486e-01,-2.165120547798637662e-01,5.330126273558675187e-01
2.098400000000000176e+01,4.644793253129191335e-01,-1.896792134075165337e-01,-2.090802473045207110e-01,5.301854999591925077e-01
2.099599999999999866e+01,4.587553441446292624e-01,-2.042168054401789778e-01,-2.016770234109895588e-01,5.270920004155242866e-01
2.100799999999999912e+01,4.524412326532098461e-01,-2.187649172295250966e-01,-1.943127341598409608e-01,5.237252815185167165e-01
2.101999999999999957e+01,4.455193554174239901e-01,-2.333014883549824892e-01,-1.869985642172388440e-01,5.200786598277785666e-01
2.103200000000000003e+01,4.379723176074063473e-01,-2.478025401227365032e-01,-1.797465724583928448e-01,5.161456781616156064e-01
2.104400000000000048e+01,4.297831028203704662e-01,-2.622420739905143572e-01,-1.725697307696948402e-01,5.119201757014679721e-01
2.105600000000000094e+01,4.209352287977667362e-01,-2.765919733663104174e-01,-1.654819602134745826e-01,5.073963661885541043e-01
2.106800000000000139e+01,4.114129222179811474e-01,-2.908219107116905566e-01,-1.584981635885752416e-01,5.025689246515409048e-01
2.107999999999999829e+01,4.012013136652501366e-01,-3.048992621934600300e-01,-1.516342532802853194e-01,4.974330830421074823e-01
2.109199999999999875e+01,3.902866537332139174e-01,-3.187890324625659577e-01,-1.449071731461387125e-01,4.919847350693488663e-01
2.110399999999999920e+01,3.786565510217606567e-01,-3.324537924917013165e-01,-1.383349130324410536e-01,4.862205504103068177e-01
2.111599999999999966e+01,3.663002325188877140e-01,-3.458536337672840633e-01,-1.319365143632685311e-01,4.801380983284500581e-01
2.112800000000000011e+01,3.532088265161679730e-01,-3.589461424982195448e-01,-1.257320650939791340e-01,4.737359805508928323e-01
2.114000000000000057e+01,3.393756677773648867e-01,-3.716863978623660691e-01,-1.197426821804608854e-01,4.670139730348021878e-01
2.115200000000000102e+01,3.247966241565302115e-01,-3.840269986473819896e-01,-1.139904795906957341e-01,4.599731759907330075e-01
2.116400000000000148e+01,3.094704432373127645e-01,-3.959181229382329748e-01,-1.084985197852204875e-01,4.526161712232619205e-01
2.117599999999999838e+01,2.933991168343687561e-01,-4.073076257381353926e-01,-1.032907465277540793e-01,4.449471854962947504e-01
2.118799999999999883e+01,2.765882603589930877e-01,-4.181411795587671731e-01,-9.839189686799257317e-02,4.369722582323862237e-01
2.119999999999999929e+01,2.590475031072531631e-01,-4.283624630514370479e-01,-9.382739017809363369e-02,4.286994114153929725e-01
2.121199999999999974e+01,2.407908844878854371e-01,-4.379134026435391180e-01,-8.962319223612359720e-02,4.201388190891713337e-01
2.122400000000000020e+01,2.218372500847307915e-01,-4.467344718612755172e-01,-8.580565254800734398e-02,4.113029733410888400e-01
2.123600000000000065e+01,2.022106402672410319e-01,-4.547650525278705280e-01,-8.240131339800013666e-02,4.022068431403352795e-01
2.124800000000000111e+01,1.819406628555100824e-01,-4.619438612940956479e-01,-7.943668952938467975e-02,3.928680218845523875e-01
2.126000000000000156e+01,1.610628401558853173e-01,-4.682094439564797317e-01,-7.693801789265565516e-02,3.833068590156182287e-01
2.127199999999999847e+01,1.396189195627523250e-01,-4.735007387253913902e-01,-7.493097756523027508e-02,3.735465706225758464e-01
2.128399999999999892e+01,1.176571359350360862e-01,-4.777577080068474702e-01,-7.344038074717802733e-02,3.636133235869470903e-01
2.129599999999999937e+01,9.523241317530692363e-02,-4.809220363574382984e-01,-7.248983666768675505e-02,3.535362875769867963e-01
2.130799999999999983e+01,7.240649194452805637e-02,-4.829378900765959881e-01,-7.210139128508991080e-02,3.433476490987318885e-01
2.132000000000000028e+01,4.924797032100129701e-02,-4.837527314491097963e-01,-7.229514680817480943e-02,3.330825819002089516e-01
2.133200000000000074e+01,2.583224454028346800e-02,-4.833181780007343997e-01,-7.308886627661960456e-02,3.227791683356613373e-01
2.134400000000000119e+01,2.241337810939450503e-03,-4.815908943621448612e-01,-7.449756967142476261e-02,3.124782668601660540e-01
2.135600000000000165e+01,-2.143639334789590803e-02,-4.785335015575568063e-01,-7.653312922905806948e-02,3.022233216644633069e-01
2.136799999999999855e+01,-4.510668371449294556e-02,-4.741154858731841393e-01,-7.920387274318960169e-02,2.920601115873232012e-01
2.137999999999999901e+01,-6.866992064931935758e-02,-4.683140870660149613e-01,-8.251420458549613146e-02,2.820364368557887746e-01
2.139199999999999946e+01,-9.202184442418763488e-02,-4.611151437066973169e-01,-8.646425488832171213e-02,2.722017438824881341e-01
2.140399999999999991e+01,-1.150543860361525617e-01,-4.525138720772739487e-01,-9.104956773391696678e-02,2.626066902540658554e-01
2.141600000000000037e+01,-1.376566365640932432e-01,-4.425155544236840099e-01,-9.626083922033146223e-02,2.533026541160134926e-01
2.142800000000000082e+01,-1.597159374436466772e-01,-4.311361126325511939e-01,-1.020837158679495787e-01,2.443411943162226985e-01
2.144000000000000128e+01,-1.811190762502712104e-01,-4.184025446663190984e-01,-1.084986629562948446e-01,2.357734698150681096e-01
2.145199999999999818e+01,-2.017535679219467359e-01,-4.043532034075749682e-01,-1.154809110253849358e-01,2.276496288928903100e-01
2.146399999999999864e+01,-2.215089970753676973e-01,-3.890379009312011083e-01,-1.230004869552667190e-01,2.200181804689254339e-01
2.147599999999999909e+01,-2.402783934311299441e-01,-3.725178255746162681e-01,-1.310223337981941127e-01,2.129253612728727596e-01
2.148799999999999955e+01,-2.579596096107788505e-01,-3.548652643747399194e-01,-1.395065209586450750e-01,2.064145135751471183e-01
2.150000000000000000e+01,-2.744566689138050464e-01,-3.361631292828723971e-01,-1.484085435039055323e-01,2.005254885980150836e-01
2.151200000000000045e+01,-2.896810502870217352e-01,-3.165042917944216327e-01,-1.576797064731788323e-01,1.952940905380317060e-01
2.152400000000000091e+01,-3.035528786534374412e-01,-2.959907369369627061e-01,-1.672675871820983040e-01,1.907515753062384578e-01
2.153600000000000136e+01,-3.160019910842521984e-01,-2.747325536225535547e-01,-1.771165658437807433e-01,1.869242166506487612e-01
2.154800000000000182e+01,-3.269688529015775669e-01,-2.528467838649715027e-01,-1.871684124929995641e-01,1.838329503196299008e-01
2.155999999999999872e+01,-3.364053025332386926e-01,-2.304561579918447123e-01,-1.973629163355561378e-01,1.814931044460431353e-01
2.157199999999999918e+01,-3.442751095731627631e-01,-2.076877464963086117e-01,-2.076385423523067209e-01,1.799142215029009562e-01
2.158399999999999963e+01,-3.505543367426258716e-01,-1.846715613919659438e-01,-2.179330993332470046e-01,1.790999741468618234e-01
2.159600000000000009e+01,-3.552315029747556974e-01,-1.615391407579632732e-01,-2.281844035287265426e-01,1.790481741827848472e-01
2.160800000000000054e+01,-3.583075513208858753e-01,-1.384221495760846188e-01,-2.383309227675896314e-01,1.797508709076647559e-01
2.162000000000000099e+01,-3.597956314805459965e-01,-1.154510280409795503e-01,-2.483123871528735149e-01,1.811945323708250288e-01
2.163200000000000145e+01,-3.597207122002878399e-01,-9.275371541821847421e-02,-2.580703542176866483e-01,1.833603007433154408e-01
2.164399999999999835e+01,-3.581190433383891758e-01,-7.045447344407702872e-02,-2.675487185949338986e-01,1.862243111179053001e-01
2.165599999999999881e+01,-3.550374908877653723e-01,-4.867282845988542272e-02,-2.766941586968231226e-01,1.897580617231200417e-01
2.166799999999999926e+01,-3.505327705964217944e-01,-2.752264622832259824e-02,-2.854565154800144389e-01,1.939288227563004119e-01
2.167999999999999972e+01,-3.446706070041463121e-01,-7.111347964718776719e-03,-2.937891009609057136e-01,1.987000708139737559e-01
2.169200000000000017e+01,-3.375248447727943191e-01,1.246072920812569228e-02,-3.016489366258561233e-01,2.040319361854510682e-01
2.170400000000000063e+01,-3.291765382273602603e-01,3.110082918441272118e-02,-3.089969241557330437e-01,2.098816510166738314e-01
2.171600000000000108e+01,-3.197130431890702340e-01,4.872413749919361076e-02,-3.157979528780919809e-01,2.162039874686027818e-01
2.172800000000000153e+01,-3.092271326387809882e-01,6.525401586449690317e-02,-3.220209500235159394e-01,2.229516764017261399e-01
2.173999999999999844e+01,-2.978161546783011371e-01,8.062212401883851742e-02,-3.276388811692453329e-01,2.300757987275815486e-01
2.175199999999999889e+01,-2.855812478352014461e-01,9.476844474201502611e-02,-3.326287091990746680e-01,2.375261432960062147e-01
2.176399999999999935e+01,-2.726266251453476896e-01,1.076412296083384540e-01,-3.369713207076162620e-01,2.452515269586496294e-01
2.177599999999999980e+01,-2.590589347860555725e-01,1.191968840840828131e-01,-3.406514290572583703e-01,2.532000742035622753e-01
2.178800000000000026e+01,-2.449867014336579440e-01,1.293998109812726782e-01,-3.436574632939259910e-01,2.613194554446096607e-01
2.180000000000000071e+01,-2.305198490640219811e-01,1.382222311367979906e-01,-3.459814518840252373e-01,2.695570846408567034e-01
2.181200000000000117e+01,-2.157693026561241512e-01,1.456439995720754943e-01,-3.476189097901405400e-01,2.778602783961424127e-01
2.182400000000000162e+01,-2.008466632232334403e-01,1.516524343791026963e-01,-3.485687367938563597e-01,2.861763800417203019e-01
2.183599999999999852e+01,-1.858639477876289914e-01,1.562421742366275623e-01,-3.488331342301237981e-01,2.944528534387427232e-01
2.184799999999999898e+01,-1.709333833208336317e-01,1.594150788311813338e-01,-3.484175464394165256e-01,3.026373523630541129e-01
2.185999999999999943e+01,-1.561672412703892787e-01,1.611801845668773547e-01,-3.473306322813177749e-01,3.106777723662573210e-01
2.187199999999999989e+01,-1.416776970619991471e-01,1.615537257971679796e-01,-3.455842709846326244e-01,3.185222929585645457e-01
2.188400000000000034e+01,-1.275766968847878435e-01,1.605592293793580982e-01,-3.431936054217585852e-01,3.261194188405053263e-01
2.189600000000000080e+01,-1.139758121330064072e-01,1.582276875947223604e-01,-3.401771245655381137e-01,3.334180297250403102e-01
2.190800000000000125e+01,-1.009860601088505699e-01,1.545978113300719159e-01,-3.365567853830669365e-01,3.403674490297413646e-01
2.192000000000000171e+01,-8.871766803834654769e-02,1.497163618034428323e-01,-3.323581727048651180e-01,3.469175423559090476e-01
2.193199999999999861e+01,-7.727975620591029382e-02,1.436385549542300299e-01,-3.276106936394066471e-01,3.530188571635491379e-01
2.194399999999999906e+01,-6.677991521144893694e-02,1.364285278292980408e-01,-3.223478008458647848e-01,3.586228153310018762e-01
2.195599999999999952e+01,-5.732365218914353688e-02,1.281598508251556578e-01,-3.166072364067006872e-01,3.636819702629228157e-01
2.196799999999999997e+01,-4.901368154829979784e-02,1.189160634764370450e-01,-3.104312851512521787e-01,3.681503397611781137e-01
2.198000000000000043e+01,-4.194903770850807317e-02,1.087912046620816697e-01,-3.038670230987128851e-01,3.719838248552225224e-01
2.199200000000000088e+01,-3.622399075288697257e-02,9.789030077441988886e-02,-2.969665432852624520e-01,3.751407230371450185e-01
2.200400000000000134e+01,-3.192675128944180707e-02,8.632976782790542647e-02,-2.897871377463475673e-01,3.775823416865925486e-01
2.201599999999999824e+01,-2.913795845788038491e-02,7.423767609078059382e-02,-2.823914110442386494e-01,3.792737137333138109e-01
2.202799999999999869e+01,-2.792895525626410899e-02,6.175381919811642750e-02,-2.748472977490726832e-01,3.801844126511874644e-01
2.203999999999999915e+01,-2.835986837294748528e-02,4.902952462953392293e-02,-2.672279540722077851e-01,3.802894576300131502e-01
2.205199999999999960e+01,-3.047752547205490048e-02,3.622713986710035527e-02,-2.596114928683416756e-01,3.795702922536214330e-01
2.206400000000000006e+01,-3.431326107439379436e-02,2.351912958176954546e-02,-2.520805319825051294e-01,3.780158113921530671e-01
2.207600000000000051e+01,-3.988068208898858102e-02,1.108672497468453540e-02,-2.447215289533832272e-01,3.756234016462176584e-01
2.208800000000000097e+01,-4.717348450843333180e-02,-8.819220108105551865e-04,-2.376238808857716323e-01,3.723999511336902324e-01
2.210000000000000142e+01,-5.616343211193729895e-02,-1.219410868011195845e-02,-2.308787772335129385e-01,3.683627754915003716e-01
2.211200000000000188e+01,-6.679862408751616187e-02,-2.265547968558159764e-02,-2.245778054206967467e-01,3.635403996939017279e-01
2.212399999999999878e+01,-7.900218881460131792e-02,-3.207342536958718987e-02,-2.188113244670240876e-01,3.579731308356262631e-01
2.213599999999999923e+01,-9.267154305980827844e-02,-4.026091538722225555e-02,-2.136666394377244871e-01,3.517133566010032797e-01
2.214799999999999969e+01,-1.076783471849571822e-01,-4.704066248925137250e-02,-2.092260284913801671e-01,3.448255088210790964e-01
2.216000000000000014e+01,-1.238692659566966170e-01,-5.224947143501167818e-02,-2.055646929615922158e-01,3.373856420668644995e-01
2.217200000000000060e+01,-1.410676105903543309e-01,-5.574259244801468144e-02,-2.027487173199862269e-01,3.294805938608041385e-01
2.218400000000000105e+01,-1.590758916540811752e-01,-5.739787195033554251e-02,-2.008331378911490384e-01,3.212067153204940517e-01
2.219600000000000151e+01,-1.776792570128290782e-01,-5.711947987026512463e-02,-1.998602247930911235e-01,3.126681875773618668e-01
