Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-4.804219496946294798e-01,6.575887704177500737e-02,-5.457276618631523579e-01,3.069156083645741342e-03
2.001200000000000045e+01,-4.752218076038070005e-01,7.902369100802283941e-02,-5.500682879643846723e-01,8.937903057493352607e-03
2.002400000000000091e+01,-4.697032360807978923e-01,9.208735846602363051e-02,-5.542648918139330139e-01,1.490749842793732266e-02
2.003600000000000136e+01,-4.638738643494122460e-01,1.049423519072059385e-01,-5.583157211187952385e-01,2.097342384740799245e-02
2.004799999999999827e+01,-4.577414478745118753e-01,1.175814845420963262e-01,-5.622191916485814733e-01,2.713117773025606680e-02
2.005999999999999872e+01,-4.513138510992845687e-01,1.299979074608792751e-01,-5.659738823448374756e-01,3.337628222857582511e-02
2.007199999999999918e+01,-4.445990307612089909e-01,1.421851059199877865e-01,-5.695785301635249986e-01,3.970428976971629442e-02
2.008399999999999963e+01,-4.376050198232659394e-01,1.541368948114978932e-01,-5.730320246837041775e-01,4.611078915168592696e-02
2.009600000000000009e+01,-4.303399120521154142e-01,1.658474133724135990e-01,-5.763334025145264716e-01,5.259141119488838084e-02
2.010800000000000054e+01,-4.228118472701976605e-01,1.773111191910612394e-01,-5.794818415315626803e-01,5.914183395083191797e-02
2.012000000000000099e+01,-4.150289973042005642e-01,1.885227815674770657e-01,-5.824766549723322528e-01,6.575778747038300842e-02
2.013200000000000145e+01,-4.069995526479877612e-01,1.994774742840484116e-01,-5.853172854195788366e-01,7.243505813596558263e-02
2.014399999999999835e+01,-3.987317098540129057e-01,2.101705678417368495e-01,-5.880032986994925270e-01,7.916949256370706123e-02
2.015599999999999881e+01,-3.902336596633484977e-01,2.205977212160382950e-01,-5.905343777206158995e-01,8.595700108301350395e-02
2.016799999999999926e+01,-3.815135758809361510e-01,2.307548731853547030e-01,-5.929103162777086267e-01,9.279356080226672243e-02
2.017999999999999972e+01,-3.725796049992334824e-01,2.406382332829184456e-01,-5.951310128433218161e-01,9.967521827055426942e-02
2.019200000000000017e+01,-3.634398565704488604e-01,2.502442724215196979e-01,-5.971964643682994289e-01,1.065980917461753219e-01
2.020400000000000063e+01,-3.541023943247214589e-01,2.595697132383986694e-01,-5.991067601108929219e-01,1.135583730835394711e-01
2.021600000000000108e+01,-3.445752280291015102e-01,2.686115202055732176e-01,-6.008620755126534707e-01,1.205523292506585353e-01
2.022800000000000153e+01,-3.348663060799143554e-01,2.773668895487623742e-01,-6.024626661377542325e-01,1.275763034899679849e-01
2.023999999999999844e+01,-3.249835088191113108e-01,2.858332390157977687e-01,-6.039088616909411567e-01,1.346267161355305664e-01
2.025199999999999889e+01,-3.149346425634844127e-01,2.940081975332219377e-01,-6.052010601278543511e-01,1.417000650999519218e-01
2.026399999999999935e+01,-3.047274343341715985e-01,3.018895947874198349e-01,-6.063397218700926627e-01,1.487929260443878743e-01
2.027599999999999980e+01,-2.943695272725657119e-01,3.094754507644414954e-01,-6.073253641360799593e-01,1.559019522450952044e-01
2.028800000000000026e+01,-2.838684767278454868e-01,3.167639652803381223e-01,-6.081585553974852010e-01,1.630238741698104565e-01
2.030000000000000071e+01,-2.732317470004994586e-01,3.237535075316553268e-01,-6.088399099697927586e-01,1.701554987770747263e-01
2.031200000000000117e+01,-2.624667087256836173e-01,3.304426056935355627e-01,-6.093700827444475943e-01,1.772937085513383582e-01
2.032400000000000162e+01,-2.515806368798887416e-01,3.368299365907852505e-01,-6.097497640689732989e-01,1.844354602862983972e-01
2.033599999999999852e+01,-2.405807093942279595e-01,3.429143154652102288e-01,-6.099796747804498986e-01,1.915777836285167679e-01
2.034799999999999898e+01,-2.294740063576485301e-01,3.486946858606126964e-01,-6.100605613968682617e-01,1.987177793928556480e-01
2.035999999999999943e+01,-2.182675097936187802e-01,3.541701096449365593e-01,-6.099931914700086333e-01,2.058526176606882141e-01
2.037199999999999989e+01,-2.069681039940612366e-01,3.593397571873850338e-01,-6.097783491027873870e-01,2.129795356713178600e-01
2.038400000000000034e+01,-1.955825763949023133e-01,3.642028977066306128e-01,-6.094168306333292984e-01,2.200958355163106783e-01
2.039600000000000080e+01,-1.841176189781655037e-01,3.687588898047814978e-01,-6.089094404874391131e-01,2.271988816458098692e-01
2.040800000000000125e+01,-1.725798301862830619e-01,3.730071722003627244e-01,-6.082569872006526879e-01,2.342860981951923327e-01
2.042000000000000171e+01,-1.609757173351713810e-01,3.769472546723295903e-01,-6.074602796106230995e-01,2.413549661396579282e-01
2.043199999999999861e+01,-1.493116995135767011e-01,3.805787092260229376e-01,-6.065201232202593884e-01,2.484030202836062240e-01
2.044399999999999906e+01,-1.375941109572254573e-01,3.839011614910020631e-01,-6.054373167317664839e-01,2.554278460908772641e-01
2.045599999999999952e+01,-1.258292048875431779e-01,3.869142823598593628e-01,-6.042126487515703248e-01,2.624270763610894730e-01
2.046799999999999997e+01,-1.140231578058030215e-01,3.896177798764722255e-01,-6.028468946660076044e-01,2.693983877565876983e-01
2.048000000000000043e+01,-1.021820742349918987e-01,3.920113913816044571e-01,-6.013408136876299270e-01,2.763394971836184988e-01
2.049200000000000088e+01,-9.031199190296525237e-02,3.940948759234222942e-01,-5.996951460720566507e-01,2.832481580305800106e-01
2.050400000000000134e+01,-7.841888736191918174e-02,3.958680069402953361e-01,-5.979106105054381448e-01,2.901221562653529262e-01
2.051599999999999824e+01,-6.650868204067153511e-02,3.973305652232232976e-01,-5.959879016628230053e-01,2.969593063929065191e-01
2.052799999999999869e+01,-5.458724872775169018e-02,3.984823321653853667e-01,-5.939276879380275265e-01,3.037574472735672382e-01
2.053999999999999915e+01,-4.266041848492328065e-02,3.993230833066241381e-01,-5.917306093460238392e-01,3.105144378014709772e-01
2.055199999999999960e+01,-3.073398799224622696e-02,3.998525821812166092e-01,-5.893972755992997747e-01,3.172281524420107468e-01
2.056400000000000006e+01,-1.881372732752276469e-02,4.000705744779793904e-01,-5.869282643602774518e-01,3.238964766261882011e-01
2.057600000000000051e+01,-6.905388184552919972e-03,3.999767825226900331e-01,-5.843241196724876518e-01,3.305173019990721439e-01
2.058800000000000097e+01,4.985287463695700465e-03,3.995709000939325906e-01,-5.815853505740069540e-01,3.370885215187555128e-01
2.060000000000000142e+01,1.685255824922065465e-02,3.988525875848548674e-01,-5.787124298975019343e-01,3.436080244014562690e-01
2.061199999999999832e+01,2.869067383097278004e-02,3.978214675249084342e-01,-5.757057932622211549e-01,3.500736909076903047e-01
2.062399999999999878e+01,4.049386484359496219e-02,3.964771204775318081e-01,-5.725658382643563638e-01,3.564833869637270003e-01
2.063599999999999923e+01,5.225633236009941118e-02,3.948190813318490644e-01,-5.692929238734036890e-01,3.628349586118326808e-01
