Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-4.068392708520822132e-01,-4.486538918088643357e-01,-2.807170296607831572e-01,-4.703293508674630252e-02
2.001200000000000045e+01,-4.154653121308436448e-01,-4.342188564472549972e-01,-2.879430309868598048e-01,-4.729943532364001835e-02
2.002400000000000091e+01,-4.236322897020642353e-01,-4.194908756196311650e-01,-2.952207500326938239e-01,-4.732122037437781065e-02
2.003600000000000136e+01,-4.313271681885551545e-01,-4.044861379529917644e-01,-3.025414702469614303e-01,-4.709517158422821259e-02
2.004799999999999827e+01,-4.385375569285033803e-01,-3.892214259935131704e-01,-3.098963168309933347e-01,-4.661851380220084773e-02
2.005999999999999872e+01,-4.452517360597202933e-01,-3.737140844809743734e-01,-3.172762728841659885e-01,-4.588882230599566903e-02
2.007199999999999918e+01,-4.514586805606295439e-01,-3.579819875404632312e-01,-3.246721958068571889e-01,-4.490402875148755135e-02
2.008399999999999963e+01,-4.571480822080868367e-01,-3.420435049517542292e-01,-3.320748338873296679e-01,-4.366242613941698214e-02
2.009600000000000009e+01,-4.623103694259518837e-01,-3.259174676574676521e-01,-3.394748429988234117e-01,-4.216267279832993514e-02
2.010800000000000054e+01,-4.669367250117265611e-01,-3.096231326705338183e-01,-3.468628033338519989e-01,-4.040379538906804097e-02
2.012000000000000099e+01,-4.710191017420648496e-01,-2.931801475396798584e-01,-3.542292361037124859e-01,-3.838519094224867451e-02
2.013200000000000145e+01,-4.745502358707326951e-01,-2.766085145289086111e-01,-3.615646201331276788e-01,-3.610662794617004040e-02
2.014399999999999835e+01,-4.775236585450715054e-01,-2.599285546630111243e-01,-3.688594082819275921e-01,-3.356824650842867019e-02
2.015599999999999881e+01,-4.799337051789203112e-01,-2.431608717861016566e-01,-3.761040436287061417e-01,-3.077055762000993969e-02
2.016799999999999926e+01,-4.817755228312397553e-01,-2.263263167747860127e-01,-3.832889753542778610e-01,-2.771444155591223230e-02
2.017999999999999972e+01,-4.830450756501782350e-01,-2.094459520404320652e-01,-3.904046742667018344e-01,-2.440114545116522926e-02
2.019200000000000017e+01,-4.837391484522120533e-01,-1.925410164480240161e-01,-3.974416479134020297e-01,-2.083228009575663342e-02
2.020400000000000063e+01,-4.838553485151290690e-01,-1.756328907708902265e-01,-4.043904552304939393e-01,-1.700981599600446051e-02
2.021600000000000108e+01,-4.833921056716644626e-01,-1.587430637920049237e-01,-4.112417206839509287e-01,-1.293607875368032317e-02
2.022800000000000153e+01,-4.823486707982453936e-01,-1.418930991534359254e-01,-4.179861478623554394e-01,-8.613743817332522937e-03
2.023999999999999844e+01,-4.807251127997060891e-01,-1.251046030459228853e-01,-4.246145324859658676e-01,-4.045830663210396583e-03
2.025199999999999889e+01,-4.785223141965965210e-01,-1.083991928208021677e-01,-4.311177748023565237e-01,7.643035346406561051e-04
2.026399999999999935e+01,-4.757419654265538922e-01,-9.179846659625573446e-02,-4.374868913442100937e-01,5.812970683580313651e-03
2.027599999999999980e+01,-4.723865579752482002e-01,-7.532397391956709154e-02,-4.437130260304727458e-01,1.109615893807714207e-02
2.028800000000000026e+01,-4.684593764555300965e-01,-5.899718753655792264e-02,-4.497874605976819873e-01,1.660954018807641111e-02
2.030000000000000071e+01,-4.639644897558410919e-01,-4.283947630891078023e-02,-4.557016243538679068e-01,2.234847780582546739e-02
2.031200000000000117e+01,-4.589067413804792106e-01,-2.687207930950620896e-02,-4.614471032529944283e-01,2.830803458696417793e-02
2.032400000000000162e+01,-4.532917391052175282e-01,-1.111608111539392520e-02,-4.670156482934869069e-01,3.448298082204147297e-02
