Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-1.271580123479626179e-01,3.066622612960059890e-01,-6.041562954849999389e-01,2.160903706011363112e-01
2.001200000000000045e+01,-1.135383020727477460e-01,3.114157423321655127e-01,-6.032358352033631022e-01,2.244720229633167530e-01
2.002400000000000091e+01,-9.981698562407935460e-02,3.157077094364640346e-01,-6.020901830361061746e-01,2.328241203301289197e-01
2.003600000000000136e+01,-8.600896505019539617e-02,3.195375833041370628e-01,-6.007213901967549674e-01,2.411399455651017931e-01
2.004799999999999827e+01,-7.212892560825687194e-02,3.229052506413877532e-01,-5.991316968270120613e-01,2.494129655548469049e-01
2.005999999999999872e+01,-5.819132353951250725e-02,3.258110385266225761e-01,-5.973235167012618252e-01,2.576368347252288027e-01
2.007199999999999918e+01,-4.421037589964364051e-02,3.282556888406078510e-01,-5.952994222049208251e-01,2.658053974582895718e-01
2.008399999999999963e+01,-3.020005236540216145e-02,3.302403328969631402e-01,-5.930621296660685271e-01,2.739126894728871608e-01
2.009600000000000009e+01,-1.617406893065007067e-02,3.317664663919666634e-01,-5.906144851139164542e-01,2.819529382368238801e-01
2.010800000000000054e+01,-2.145883397703837649e-03,3.328359247803358567e-01,-5.879594505321755760e-01,2.899205624824974792e-01
2.012000000000000099e+01,1.187130743674131086e-02,3.334508591707020519e-01,-5.851000906705063898e-01,2.978101709016503507e-01
2.013200000000000145e+01,2.586456900790687352e-02,3.336137128215286851e-01,-5.820395604732037098e-01,3.056165600978653085e-01
2.014399999999999835e+01,3.982122873439285227e-02,3.333271983046900422e-01,-5.787810931813007764e-01,3.133347118779241103e-01
2.015599999999999881e+01,5.372887441403800118e-02,3.325942753901050541e-01,-5.753279891626204012e-01,3.209597899651510100e-01
2.016799999999999926e+01,6.757535139046069728e-02,3.314181296901804186e-01,-5.716836055243438297e-01,3.284871362192305910e-01
2.017999999999999972e+01,8.134875862514365230e-02,3.298021520873687384e-01,-5.678513465646912728e-01,3.359122664477865450e-01
2.019200000000000017e+01,9.503744382049766903e-02,3.277499189512430577e-01,-5.638346551248185623e-01,3.432308658947650915e-01
2.020400000000000063e+01,1.086299977535366973e-01,3.252651731328050633e-01,-5.596370049096078825e-01,3.504387844893248616e-01
2.021600000000000108e+01,1.221152479987884509e-01,3.223518057024173378e-01,-5.552618938570514917e-01,3.575320319356223298e-01
2.022800000000000153e+01,1.354822522453595635e-01,3.190138383728491900e-01,-5.507128386514292817e-01,3.645067727178366579e-01
2.023999999999999844e+01,1.487202914498148842e-01,3.152554065190565913e-01,-5.459933704957331546e-01,3.713593210848338821e-01
2.025199999999999889e+01,1.618188631182390091e-01,3.110807426700411549e-01,-5.411070322849308445e-01,3.780861360624528933e-01
2.026399999999999935e+01,1.747676750845241767e-01,3.064941603025609362e-01,-5.360573773537337106e-01,3.846838165166762691e-01
2.027599999999999980e+01,1.875566402582768688e-01,3.015000377092197370e-01,-5.308479700107920918e-01,3.911490962531906090e-01
2.028800000000000026e+01,2.001758729688128680e-01,2.961028016407535879e-01,-5.254823881147155928e-01,3.974788390830147899e-01
2.030000000000000071e+01,2.126156877588454286e-01,2.903069103278810292e-01,-5.199642279934734157e-01,4.036700337038209296e-01
2.031200000000000117e+01,2.248666018161891156e-01,2.841168353699842775e-01,-5.142971120517394468e-01,4.097197881316981261e-01
2.032400000000000162e+01,2.369193427392994045e-01,2.775370418261535743e-01,-5.084846994414353727e-01,4.156253232602868941e-01
2.033599999999999852e+01,2.487648641073129108e-01,2.705719656609282819e-01,-5.025307001712161492e-01,4.213839649099750395e-01
