Frequency, Re(SMin1Min1), Im(SMin1Min1), Re(SMax1Min1), Im(SMax1Min1)
2.000000000000000000e+01,-3.852935190035415292e-01,-5.368740136432192944e-01,-2.340430528038865143e-01,-5.123276018973660362e-02
2.001200000000000045e+01,-3.956368834147048208e-01,-5.252766639697730167e-01,-2.400022072598948786e-01,-5.272947641365304666e-02
2.002400000000000091e+01,-4.056959755595935802e-01,-5.134062405058384959e-01,-2.460414825614202217e-01,-5.406666030573929749e-02
2.003600000000000136e+01,-4.154610227242575005e-01,-5.012704684755003859e-01,-2.521562955355735602e-01,-5.524113531047042391e-02
2.004799999999999827e+01,-4.249224969290550380e-01,-4.888774733335293221e-01,-2.583419125294859620e-01,-5.624990198373611833e-02
2.005999999999999872e+01,-4.340711341141468838e-01,-4.762357706450542350e-01,-2.645934555010013844e-01,-5.709014578086987063e-02
2.007199999999999918e+01,-4.428979527825144258e-01,-4.633542548709208009e-01,-2.709059084142827478e-01,-5.775924428820704282e-02
2.008399999999999963e+01,-4.513942720254861540e-01,-4.502421870939323223e-01,-2.772741239188920015e-01,-5.825477383745977095e-02
2.009600000000000009e+01,-4.595517288572654180e-01,-4.369091817268262457e-01,-2.836928302912674615e-01,-5.857451544153985390e-02
2.010800000000000054e+01,-4.673622947889108925e-01,-4.233651922490861419e-01,-2.901566386238677020e-01,-5.871645999473860261e-02
2.012000000000000099e+01,-4.748182915748276889e-01,-4.096204960246558890e-01,-2.966600502496138936e-01,-5.867881267964271397e-02
2.013200000000000145e+01,-4.819124060695941236e-01,-3.956856782580955856e-01,-3.031974643965315019e-01,-5.845999653183316797e-02
2.014399999999999835e+01,-4.886377041365189133e-01,-3.815716151513379728e-01,-3.097631860703199957e-01,-5.805865511683949709e-02
2.015599999999999881e+01,-4.949876435551042175e-01,-3.672894563278545355e-01,-3.163514341726971213e-01,-5.747365428336752985e-02
2.016799999999999926e+01,-5.009560858788867366e-01,-3.528506065951874104e-01,-3.229563498651307207e-01,-5.670408296714869734e-02
2.017999999999999972e+01,-5.065373072010465050e-01,-3.382667071194734310e-01,-3.295720051976328002e-01,-5.574925303377892272e-02
2.019200000000000017e+01,-5.117260077912496596e-01,-3.235496160901393248e-01,-3.361924120183101827e-01,-5.460869815917907683e-02
2.020400000000000063e+01,-5.165173205728057493e-01,-3.087113889546400092e-01,-3.428115311930523545e-01,-5.328217176724419496e-02
2.021600000000000108e+01,-5.209068184155520864e-01,-2.937642583045421141e-01,-3.494232821537124889e-01,-5.176964406077703279e-02
2.022800000000000153e+01,-5.248905202266449521e-01,-2.787206134977042726e-01,-3.560215527971821725e-01,-5.007129819669020598e-02
2.023999999999999844e+01,-5.284648958274960062e-01,-2.635929801001293260e-01,-3.626002097485688247e-01,-4.818752568063800618e-02
2.025199999999999889e+01,-5.316268696117185666e-01,-2.483939992329566859e-01,-3.691531089951097244e-01,-4.611892107005070851e-02
2.026399999999999935e+01,-5.343738229857702970e-01,-2.331364069094090385e-01,-3.756741068800595884e-01,-4.386627608824732183e-02
2.027599999999999980e+01,-5.367035956000838492e-01,-2.178330134457379941e-01,-3.821570714359102117e-01,-4.143057327255485200e-02
2.028800000000000026e+01,-5.386144853847427694e-01,-2.024966830290950703e-01,-3.885958940115789573e-01,-3.881297927926551095e-02
2.030000000000000071e+01,-5.401052474104757195e-01,-1.871403135240262694e-01,-3.949845011353593227e-01,-3.601483797861360775e-02
2.031200000000000117e+01,-5.411750916012312285e-01,-1.717768165961963966e-01,-4.013168665262262791e-01,-3.303766346947629995e-02
2.032400000000000162e+01,-5.418236793303193854e-01,-1.564190982299934474e-01,-4.075870231562248036e-01,-2.988313313729359585e-02
2.033599999999999852e+01,-5.420511189379831896e-01,-1.410800397138300688e-01,-4.137890752403122763e-01,-2.655308086555711877e-02
2.034799999999999898e+01,-5.418579602128981154e-01,-1.257724791621201710e-01,-4.199172100226735704e-01,-2.304949049663700816e-02
2.035999999999999943e+01,-5.412451878852250209e-01,-1.105091936410289993e-01,-4.259657092140660684e-01,-1.937448961323649105e-02
2.037199999999999989e+01,-5.402142141829898714e-01,-9.530288195941752361e-02,-4.319289599348026809e-01,-1.553034369097782384e-02
2.038400000000000034e+01,-5.387668705079783349e-01,-8.016614818266533382e-02,-4.378014650184368084e-01,-1.151945064550651855e-02
2.039600000000000080e+01,-5.369053982902898259e-01,-6.511148592228248322e-02,-4.435778525395481231e-01,-7.344335772761170604e-03
2.040800000000000125e+01,-5.346324390845778041e-01,-5.015126344951389981e-02,-4.492528844438243851e-01,-3.007647059154888464e-03
2.042000000000000171e+01,-5.319510239733893364e-01,-3.529770967585355024e-02,-4.548214641778415279e-01,1.487849183368481279e-03
2.043199999999999861e+01,-5.288645623451897482e-01,-2.056290103870257735e-02,-4.602786432391317573e-01,6.139272417115882938e-03
2.044399999999999906e+01,-5.253768301170578248e-01,-5.958749324929290235e-03,-4.656196265924645861e-01,1.094363178250652886e-02
2.045599999999999952e+01,-5.214919574731484708e-01,8.503009539914837406e-03,-4.708397769248184317e-01,1.589782988301690833e-02
2.046799999999999997e+01,-5.172144161909850713e-01,2.281082571408299745e-02,-4.759346177390427202e-01,2.099866652534208497e-02
2.048000000000000043e+01,-5.125490066289462021e-01,3.695334465634809301e-02,-4.808998353087409749e-01,2.624284248488917282e-02
2.049200000000000088e+01,-5.075008444477958625e-01,5.091941532446766366e-02,-4.857312795405558381e-01,3.162696335839839529e-02
2.050400000000000134e+01,-5.020753471397756407e-01,6.469809734778571297e-02,-4.904249638064586692e-01,3.714754355090819221e-02
2.051599999999999824e+01,-4.962782204379883044e-01,7.827866717095550986e-02,-4.949770638238681908e-01,4.280101043209857958e-02
2.052799999999999869e+01,-4.901154446783437812e-01,9.165062317061366259e-02,-4.993839156698864912e-01,4.858370867957181177e-02
2.053999999999999915e+01,-4.835932611853219210e-01,1.048036897508804605e-01,-5.036420130222516445e-01,5.449190481227166732e-02
2.055199999999999960e+01,-4.767181587516599039e-01,1.177278204279547658e-01,-5.077480037208685903e-01,6.052179190184598517e-02
2.056400000000000006e+01,-4.694968602807188529e-01,1.304131999178452794e-01,-5.116986857421746970e-01,6.666949443678815701e-02
2.057600000000000051e+01,-4.619363096586923123e-01,1.428502452450350069e-01,-5.154910026745341822e-01,7.293107330263767785e-02
2.058800000000000097e+01,-4.540436589221890640e-01,1.550296058933208487e-01,-5.191220387764164945e-01,7.930253083282513826e-02
2.060000000000000142e+01,-4.458262557848889918e-01,1.669421630232534592e-01,-5.225890136917429318e-01,8.577981587801672414e-02
2.061199999999999832e+01,-4.372916315851113067e-01,1.785790277835431206e-01,-5.258892768885097269e-01,9.235882883715053338e-02
2.062399999999999878e+01,-4.284474897142753202e-01,1.899315387466455618e-01,-5.290203018781695077e-01,9.903542659140941729e-02
2.063599999999999923e+01,-4.193016945843238696e-01,2.009912585009924757e-01,-5.319796802654843670e-01,1.058054272824702907e-01
2.064799999999999969e+01,-4.098622611902330015e-01,2.117499694348265182e-01,-5.347651156703400188e-01,1.126646148762687344e-01
2.066000000000000014e+01,-4.001373453220806176e-01,2.221996687487032551e-01,-5.373744175566553816e-01,1.196087434571273672e-01
2.067200000000000060e+01,-3.901352344792144433e-01,2.323325627352569867e-01,-5.398054949972955763e-01,1.266335412004087058e-01
2.068400000000000105e+01,-3.798643395377614418e-01,2.421410603670989259e-01,-5.420563503986823850e-01,1.337347139747291358e-01
2.069600000000000151e+01,-3.693331872208631683e-01,2.516177662347857669e-01,-5.441250732054827566e-01,1.409079485295811895e-01
2.070799999999999841e+01,-3.585504134201730198e-01,2.607554728786626308e-01,-5.460098336018694987e-01,1.481489152294547251e-01
2.071999999999999886e+01,-3.475247574156720143e-01,2.695471525596968565e-01,-5.477088762239589181e-01,1.554532702980785386e-01
2.073199999999999932e+01,-3.362650570404807637e-01,2.779859485155249388e-01,-5.492205138969586953e-01,1.628166575414079220e-01
2.074399999999999977e+01,-3.247802448359156102e-01,2.860651657498304301e-01,-5.505431214089968606e-01,1.702347095216659723e-01
2.075600000000000023e+01,-3.130793452427973467e-01,2.937782614041755669e-01,-5.516751293344359652e-01,1.777030481576417908e-01
2.076800000000000068e+01,-3.011714728737562297e-01,3.011188347628622197e-01,-5.526150179183902944e-01,1.852172847290143032e-01
2.078000000000000114e+01,-2.890658319122209607e-01,3.080806169435163500e-01,-5.533613110372784805e-01,1.927730192654009134e-01
2.079200000000000159e+01,-2.767717166840085175e-01,3.146574603272500603e-01,-5.539125702482705638e-01,2.003658393021335027e-01
2.080399999999999849e+01,-2.642985134480894671e-01,3.208433277849069842e-01,-5.542673889451453784e-01,2.079913179854931959e-01
2.081599999999999895e+01,-2.516557034543479565e-01,3.266322817577443360e-01,-5.544243866373891327e-01,2.156450115130210954e-01
2.082799999999999940e+01,-2.388528673174701022e-01,3.320184732541092143e-01,-5.543822033726837351e-01,2.233224558917197289e-01
2.083999999999999986e+01,-2.258996907576228952e-01,3.369961308264600719e-01,-5.541394943250994576e-01,2.310191630006747099e-01
2.085200000000000031e+01,-2.128059717606872181e-01,3.415595495968954953e-01,-5.536949245732168956e-01,2.387306159409985085e-01
2.086400000000000077e+01,-1.995816292131014080e-01,3.457030804037966032e-01,-5.530471640962638658e-01,2.464522636580821491e-01
2.087600000000000122e+01,-1.862367130685782801e-01,3.494211191469193123e-01,-5.521948830182752399e-01,2.541795148183513819e-01
2.088800000000000168e+01,-1.727814161068231269e-01,3.527080964140562602e-01,-5.511367471350909764e-01,2.619077309230102846e-01
2.089999999999999858e+01,-1.592260873472810256e-01,3.555584674793299538e-01,-5.498714137616950159e-01,2.696322186392537956e-01
2.091199999999999903e+01,-1.455812471839388889e-01,3.579667027704792059e-01,-5.483975279424220250e-01,2.773482213285910492e-01
2.092399999999999949e+01,-1.318576043101685191e-01,3.599272789114777993e-01,-5.467137190711300887e-01,2.850509097502716416e-01
2.093599999999999994e+01,-1.180660745058419447e-01,3.614346704568861535e-01,-5.448185979738102702e-01,2.927353719166916890e-01
2.094800000000000040e+01,-1.042178013618980797e-01,3.624833424457830078e-01,-5.427107545115178455e-01,3.003966020763588762e-01
2.096000000000000085e+01,-9.032417902028370971e-02,3.630677439161317244e-01,-5.403887557693752841e-01,3.080294887986149699e-01
2.097200000000000131e+01,-7.639687700977933205e-02,3.631823025353728696e-01,-5.378511449033385183e-01,3.156288021336664529e-01
2.098400000000000176e+01,-6.244786725996369359e-02,3.628214205194643660e-01,-5.350964407254951150e-01,3.231891798209701183e-01
2.099599999999999866e+01,-4.848945337716115828e-02,3.619794720317392467e-01,-5.321231381178949116e-01,3.307051125184715112e-01
2.100799999999999912e+01,-3.453430226612680398e-02,3.606508022737593411e-01,-5.289297093742250100e-01,3.381709280258792805e-01
2.101999999999999957e+01,-2.059547818082528223e-02,3.588297285043060558e-01,-5.255146065812922318e-01,3.455807744763148559e-01
2.103200000000000003e+01,-6.686479284783712618e-03,3.565105432487538084e-01,-5.218762651632701255e-01,3.529286024720912907e-01
2.104400000000000048e+01,7.178723202519434084e-03,3.536875199907194012e-01,-5.180131087266505174e-01,3.602081461441912769e-01
2.105600000000000094e+01,2.098564320354008583e-02,3.503549216702730451e-01,-5.139235553582366389e-01,3.674129031183206440e-01
2.106800000000000139e+01,3.471923526512658842e-02,3.465070123490784360e-01,-5.096060255456350552e-01,3.745361133770530593e-01
2.107999999999999829e+01,4.836384727853610538e-02,3.421380724423984110e-01,-5.050589519074941691e-01,3.815707370148666011e-01
2.109199999999999875e+01,6.190317040808408777e-02,3.372424179613696671e-01,-5.002807909406424836e-01,3.885094308926185791e-01
2.110399999999999920e+01,7.532018622179387224e-02,3.318144242563254576e-01,-4.952700370128770846e-01,3.953445242108011293e-01
2.111599999999999966e+01,8.859711104655762504e-02,3.258485548032912238e-01,-4.900252388525912495e-01,4.020679930364614574e-01
2.112800000000000011e+01,1.017153376062888415e-01,3.193393956313420046e-01,-4.845450188116425805e-01,4.086714338375563305e-01
2.114000000000000057e+01,1.146553740464764104e-01,3.122816960479088411e-01,-4.788280952035073867e-01,4.151460361024401080e-01
2.115200000000000102e+01,1.273967805032740208e-01,3.046704163823104050e-01,-4.728733080462383942e-01,4.214825541500438755e-01
2.116400000000000148e+01,1.399181034420989289e-01,2.965007835342742815e-01,-4.666796485683428752e-01,4.276712782708458893e-01
2.117599999999999838e+01,1.521968080709691640e-01,2.877683551835350517e-01,-4.602462928645439932e-01,4.337020053790001661e-01
2.118799999999999883e+01,1.642092092300653505e-01,2.784690935874484796e-01,-4.535726401178226119e-01,4.395640094043784529e-01
2.119999999999999929e+01,1.759304012732897105e-01,2.685994499652631373e-01,-4.466583558328182102e-01,4.452460117098466230e-01
2.121199999999999974e+01,1.873341875928043743e-01,2.581564605377125732e-01,-4.395034205527526550e-01,4.507361518856931593e-01
2.122400000000000020e+01,1.983930105958914003e-01,2.471378553575419856e-01,-4.321081845567243396e-01,4.560219593502126134e-01
2.123600000000000065e+01,2.090778831285909356e-01,2.355421811266921461e-01,-4.244734290545339461e-01,4.610903262751132603e-01
2.124800000000000111e+01,2.193583225548179361e-01,2.233689392459277390e-01,-4.166004344103702017e-01,4.659274824570512896e-01
2.126000000000000156e+01,2.292022889464890301e-01,2.106187403777589062e-01,-4.084910559326783153e-01,4.705189728741530075e-01
2.127199999999999847e+01,2.385761291223497393e-01,1.972934768178144782e-01,-4.001478077619778362e-01,4.748496387994803891e-01
2.128399999999999892e+01,2.474445285933564165e-01,1.833965139562216407e-01,-3.915739553682441310e-01,4.789036034932632746e-01
2.129599999999999937e+01,2.557704738326748162e-01,1.689329020606096521e-01,-3.827736171304673141e-01,4.826642636627991312e-01
2.130799999999999983e+01,2.635152276900821766e-01,1.539096095155039201e-01,-3.737518754081359251e-01,4.861142880635078711e-01
2.132000000000000028e+01,2.706383212135323735e-01,1.383357784975758897e-01,-3.645148974223141325e-01,4.892356248161067178e-01
2.133200000000000074e+01,2.770975656234889173e-01,1.222230038380103939e-01,-3.550700661359096344e-01,4.920095192319498545e-01
2.134400000000000119e+01,2.828490887041523183e-01,1.055856355065455943e-01,-3.454261211514866869e-01,4.944165441686182438e-01
2.135600000000000165e+01,2.878474004228049887e-01,8.844110472844152193e-02,-3.355933094224302082e-01,4.964366451767692201e-01
2.136799999999999855e+01,2.920454931532789344e-01,7.081027319621915894e-02,-3.255835452906805649e-01,4.980492029410738541e-01
2.137999999999999901e+01,2.953949824457290929e-01,5.271780414139762977e-02,-3.154105790123002961e-01,4.992331157541949338e-01
2.139199999999999946e+01,2.978462948307282754e-01,3.419255316608661721e-02,-3.050901725018579924e-01,4.999669049821698907e-01
2.140399999999999991e+01,2.993489096416288575e-01,1.526797567843744298e-02,-2.946402805087498522e-01,5.002288466672275558e-01
2.141600000000000037e+01,2.998516622475174143e-01,-4.017453489424321206e-03,-2.840812348260022269e-01,4.999971325516813780e-01
2.142800000000000082e+01,2.993031163625091140e-01,-2.361981419380874275e-02,-2.734359284190209238e-01,4.992500638709547744e-01
2.144000000000000128e+01,2.976520131779469280e-01,-4.348931646149456487e-02,-2.627299955462745196e-01,4.979662812275504336e-01
2.145199999999999818e+01,2.948478048834108356e-01,-6.356988694247682481e-02,-2.519919830290206497e-01,4.961250336885282275e-01
2.146399999999999864e+01,2.908412796211629625e-01,-8.379877811765454321e-02,-2.412535068227237844e-01,4.937064899099796733e-01
2.147599999999999909e+01,2.855852839677723853e-01,-1.041062144182912791e-01,-2.305493869675838414e-01,4.906920935428953356e-01
2.148799999999999955e+01,2.790355475607671498e-01,-1.244150919208361628e-01,-2.199177528797282288e-01,4.870649643727862355e-01
2.150000000000000000e+01,2.711516123889197161e-01,-1.446407508368126316e-01,-2.094001098322030019e-01,4.828103455481325690e-01
2.151200000000000045e+01,2.618978664486865671e-01,-1.646908425048304869e-01,-1.990413564254848999e-01,4.779160958209583421e-01
2.152400000000000091e+01,2.512446778552814841e-01,-1.844653148530189524e-01,-1.888897419383326337e-01,4.723732239254048171e-01
2.153600000000000136e+01,2.391696210300688907e-01,-2.038565421369162856e-01,-1.789967517772289851e-01,4.661764600392492852e-01
2.154800000000000182e+01,2.256587812500197854e-01,-2.227496259312289340e-01,-1.694169089194047795e-01,4.593248567121106518e-01
2.155999999999999872e+01,2.107081176815413515e-01,-2.410228945881601192e-01,-1.602074793987338097e-01,4.518224087331851324e-01
2.157199999999999918e+01,1.943248581448641654e-01,-2.585486273692432779e-01,-1.514280706522534992e-01,4.436786782182654543e-01
2.158399999999999963e+01,1.765288914748576743e-01,-2.751940269018078866e-01,-1.431401130650057085e-01,4.349094078316010359e-01
2.159600000000000009e+01,1.573541157733207574e-01,-2.908224592127196528e-01,-1.354062174465011648e-01,4.255371016833508491e-01
2.160800000000000054e+01,1.368496935184354002e-01,-3.052949741078567758e-01,-1.282894045395822635e-01,4.155915502715054610e-01
2.162000000000000099e+01,1.150811579523978306e-01,-3.184721099455055104e-01,-1.218522070492798759e-01,4.051102731310431415e-01
2.163200000000000145e+01,9.213131005505574567e-02,-3.302159758808206336e-01,-1.161556500647717427e-01,3.941388509175819954e-01
2.164399999999999835e+01,6.810084244121550334e-02,-3.403925916054315604e-01,-1.112581220215519417e-01,3.827311178164932159e-01
2.165599999999999881e+01,4.310862642292968838e-02,-3.488744498632648239e-01,-1.072141552974492373e-01,3.709491857585334174e-01
2.166799999999999926e+01,1.729160193145643301e-02,-3.555432512313571047e-01,-1.040731428240639772e-01,3.588632742309330048e-01
2.167999999999999972e+01,-9.195782467129761523e-03,-3.602927447071456180e-01,-1.018780242798299623e-01,3.465513237126777724e-01
2.169200000000000017e+01,-3.618262030063393309e-02,-3.630315926610410693e-01,-1.006639819713958384e-01,3.340983770291570121e-01
2.170400000000000063e+01,-6.348311321007474306e-02,-3.636861659778210520e-01,-1.004571918023692834e-01,3.215957211471510702e-01
2.171600000000000108e+01,-9.089865657523833742e-02,-3.622031660660270380e-01,-1.012736781574078287e-01,3.091397918581529902e-01
2.172800000000000153e+01,-1.182204257590209751e-01,-3.585519661318549156e-01,-1.031183225331545883e-01,2.968308549623320802e-01
2.173999999999999844e+01,-1.452324189083383232e-01,-3.527265657351965067e-01,-1.059840738902065593e-01,2.847714893084167254e-01
2.175199999999999889e+01,-1.717148870710312747e-01,-3.447470608266741121e-01,-1.098514037448751063e-01,2.730649085506897666e-01
2.176399999999999935e+01,-1.974480590145939185e-01,-3.346605463399950353e-01,-1.146880409854571792e-01,2.618131688467226215e-01
2.177599999999999980e+01,-2.222160485333069813e-01,-3.225413895064780934e-01,-1.204490105959761526e-01,2.511153180294993792e-01
2.178800000000000026e+01,-2.458108180200261339e-01,-3.084908382588851805e-01,-1.270769875036012464e-01,2.410655472368321561e-01
2.180000000000000071e+01,-2.680360651011904904e-01,-2.926359587174409138e-01,-1.345029624914065580e-01,2.317514079611797950e-01
2.181200000000000117e+01,-2.887109000659218161e-01,-2.751279266890216957e-01,-1.426472025719038028e-01,2.232521556720353795e-01
2.182400000000000162e+01,-3.076731908433222307e-01,-2.561397280250425901e-01,-1.514204745099800298e-01,2.156372755775682049e-01
2.183599999999999852e+01,-3.247824688304834506e-01,-2.358633492649473695e-01,-1.607254883824812408e-01,2.089652371003235254e-01
2.184799999999999898e+01,-3.399223116809902412e-01,-2.145065612106851760e-01,-1.704585090691694282e-01,2.032825119303396655e-01
2.185999999999999943e+01,-3.530021463981097840e-01,-1.922894124037287655e-01,-1.805110780283492866e-01,1.986228770201420024e-01
2.187199999999999989e+01,-3.639584455472690272e-01,-1.694405560348815898e-01,-1.907717859378005310e-01,1.950070096728522273e-01
2.188400000000000034e+01,-3.727553187995035766e-01,-1.461935324578264861e-01,-2.011280387479625065e-01,1.924423680443959894e-01
2.189600000000000080e+01,-3.793845291602939152e-01,-1.227831207476723918e-01,-2.114677650460066172e-01,1.909233379395194607e-01
2.190800000000000125e+01,-3.838649862817944958e-01,-9.944185778848220469e-02,-2.216810207466388960e-01,1.904316165502690228e-01
2.192000000000000171e+01,-3.862417868445249813e-01,-7.639680375959352621e-02,-2.316614572082358881e-01,1.909367963366492560e-01
2.193199999999999861e+01,-3.865848833349335711e-01,-5.386661042366888696e-02,-2.413076300360053605e-01,1.923971078780942201e-01
2.194399999999999906e+01,-3.849874674121614437e-01,-3.205892514270921451e-02,-2.505241371991257515e-01,1.947602792581676900e-01
2.195599999999999952e+01,-3.815641527311565695e-01,-1.116814077621619897e-02,-2.592225858611679756e-01,1.979644711784192268e-01
2.196799999999999997e+01,-3.764490352515163507e-01,8.626518989062250189e-03,-2.673223968439065734e-01,2.019392511481177543e-01
2.198000000000000043e+01,-3.697936976698344425e-01,2.716260662247717977e-02,-2.747514634177429804e-01,2.066065762675055595e-01
2.199200000000000088e+01,-3.617652097773261799e-01,4.429579097147894051e-02,-2.814466868077186157e-01,2.118817617610320447e-01
